  phase   passband   delta    dm15       mag  
   -9.0       desr   +1.08   +1.65   -17.085  
   -8.0       desr   +1.08   +1.65   -17.406  
   -7.0       desr   +1.08   +1.65   -17.660  
   -6.0       desr   +1.08   +1.65   -17.841  
   -5.0       desr   +1.08   +1.65   -17.980  
   -4.0       desr   +1.08   +1.65   -18.100  
   -3.0       desr   +1.08   +1.65   -18.203  
   -2.0       desr   +1.08   +1.65   -18.284  
   -1.0       desr   +1.08   +1.65   -18.343  
    0.0       desr   +1.08   +1.65   -18.382  
    1.0       desr   +1.08   +1.65   -18.402  
    2.0       desr   +1.08   +1.65   -18.404  
    3.0       desr   +1.08   +1.65   -18.391  
    4.0       desr   +1.08   +1.65   -18.378  
    5.0       desr   +1.08   +1.65   -18.364  
    6.0       desr   +1.08   +1.65   -18.347  
    7.0       desr   +1.08   +1.65   -18.321  
    8.0       desr   +1.08   +1.65   -18.283  
    9.0       desr   +1.08   +1.65   -18.231  
   10.0       desr   +1.08   +1.65   -18.156  
   11.0       desr   +1.08   +1.65   -18.045  
   12.0       desr   +1.08   +1.65   -17.926  
   13.0       desr   +1.08   +1.65   -17.809  
   14.0       desr   +1.08   +1.65   -17.700  
   15.0       desr   +1.08   +1.65   -17.610  
   16.0       desr   +1.08   +1.65   -17.545  
   17.0       desr   +1.08   +1.65   -17.486  
   18.0       desr   +1.08   +1.65   -17.431  
   19.0       desr   +1.08   +1.65   -17.387  
   20.0       desr   +1.08   +1.65   -17.340  
   21.0       desr   +1.08   +1.65   -17.280  
   22.0       desr   +1.08   +1.65   -17.211  
   23.0       desr   +1.08   +1.65   -17.137  
   24.0       desr   +1.08   +1.65   -17.065  
   25.0       desr   +1.08   +1.65   -16.993  
   26.0       desr   +1.08   +1.65   -16.923  
   27.0       desr   +1.08   +1.65   -16.856  
   28.0       desr   +1.08   +1.65   -16.790  
   29.0       desr   +1.08   +1.65   -16.724  
   30.0       desr   +1.08   +1.65   -16.658  
   31.0       desr   +1.08   +1.65   -16.588  
   32.0       desr   +1.08   +1.65   -16.518  
   33.0       desr   +1.08   +1.65   -16.447  
   34.0       desr   +1.08   +1.65   -16.377  
   35.0       desr   +1.08   +1.65   -16.310  
   36.0       desr   +1.08   +1.65   -16.248  
   37.0       desr   +1.08   +1.65   -16.190  
   38.0       desr   +1.08   +1.65   -16.137  
   39.0       desr   +1.08   +1.65   -16.089  
   40.0       desr   +1.08   +1.65   -16.044  
   41.0       desr   +1.08   +1.65   -16.002  
   42.0       desr   +1.08   +1.65   -15.959  
   43.0       desr   +1.08   +1.65   -15.917  
   44.0       desr   +1.08   +1.65   -15.875  
   45.0       desr   +1.08   +1.65   -15.833  
   46.0       desr   +1.08   +1.65   -15.792  
   47.0       desr   +1.08   +1.65   -15.752  
   48.0       desr   +1.08   +1.65   -15.713  
   49.0       desr   +1.08   +1.65   -15.673  
   50.0       desr   +1.08   +1.65   -15.636  
   51.0       desr   +1.08   +1.65   -15.599  
   52.0       desr   +1.08   +1.65   -15.561  
   53.0       desr   +1.08   +1.65   -15.523  
   54.0       desr   +1.08   +1.65   -15.486  
   55.0       desr   +1.08   +1.65   -15.447  
   56.0       desr   +1.08   +1.65   -15.408  
   57.0       desr   +1.08   +1.65   -15.370  
   58.0       desr   +1.08   +1.65   -15.332  
   59.0       desr   +1.08   +1.65   -15.294  
   60.0       desr   +1.08   +1.65   -15.256  
   61.0       desr   +1.08   +1.65   -15.217  
   62.0       desr   +1.08   +1.65   -15.179  
   63.0       desr   +1.08   +1.65   -15.138  
   64.0       desr   +1.08   +1.65   -15.097  
   65.0       desr   +1.08   +1.65   -15.055  
   66.0       desr   +1.08   +1.65   -15.015  
   67.0       desr   +1.08   +1.65   -14.977  
   68.0       desr   +1.08   +1.65   -14.942  
   69.0       desr   +1.08   +1.65   -14.911  
   70.0       desr   +1.08   +1.65   -14.882  
   71.0       desr   +1.08   +1.65   -14.854  
   72.0       desr   +1.08   +1.65   -14.825  
   73.0       desr   +1.08   +1.65   -14.792  
   74.0       desr   +1.08   +1.65   -14.754  
   75.0       desr   +1.08   +1.65   -14.711  
   76.0       desr   +1.08   +1.65   -14.666  
   77.0       desr   +1.08   +1.65   -14.619  
   78.0       desr   +1.08   +1.65   -14.575  
   79.0       desr   +1.08   +1.65   -14.534  
   80.0       desr   +1.08   +1.65   -14.496  
  -15.0       desr   +1.10   +1.66   -13.807  
  -14.0       desr   +1.10   +1.66   -14.297  
  -13.0       desr   +1.10   +1.66   -14.846  
  -12.0       desr   +1.10   +1.66   -15.453  
  -11.0       desr   +1.10   +1.66   -16.084  
  -10.0       desr   +1.10   +1.66   -16.614  
   -9.0       desr   +1.10   +1.66   -17.057  
   -8.0       desr   +1.10   +1.66   -17.379  
   -7.0       desr   +1.10   +1.66   -17.634  
   -6.0       desr   +1.10   +1.66   -17.815  
   -5.0       desr   +1.10   +1.66   -17.955  
   -4.0       desr   +1.10   +1.66   -18.076  
   -3.0       desr   +1.10   +1.66   -18.179  
   -2.0       desr   +1.10   +1.66   -18.261  
   -1.0       desr   +1.10   +1.66   -18.321  
    0.0       desr   +1.10   +1.66   -18.361  
    1.0       desr   +1.10   +1.66   -18.381  
    2.0       desr   +1.10   +1.66   -18.383  
    3.0       desr   +1.10   +1.66   -18.371  
    4.0       desr   +1.10   +1.66   -18.358  
    5.0       desr   +1.10   +1.66   -18.345  
    6.0       desr   +1.10   +1.66   -18.328  
    7.0       desr   +1.10   +1.66   -18.303  
    8.0       desr   +1.10   +1.66   -18.266  
    9.0       desr   +1.10   +1.66   -18.215  
   10.0       desr   +1.10   +1.66   -18.139  
   11.0       desr   +1.10   +1.66   -18.029  
   12.0       desr   +1.10   +1.66   -17.910  
   13.0       desr   +1.10   +1.66   -17.793  
   14.0       desr   +1.10   +1.66   -17.683  
   15.0       desr   +1.10   +1.66   -17.592  
   16.0       desr   +1.10   +1.66   -17.527  
   17.0       desr   +1.10   +1.66   -17.467  
   18.0       desr   +1.10   +1.66   -17.411  
   19.0       desr   +1.10   +1.66   -17.366  
   20.0       desr   +1.10   +1.66   -17.317  
   21.0       desr   +1.10   +1.66   -17.256  
   22.0       desr   +1.10   +1.66   -17.186  
   23.0       desr   +1.10   +1.66   -17.112  
   24.0       desr   +1.10   +1.66   -17.038  
   25.0       desr   +1.10   +1.66   -16.965  
   26.0       desr   +1.10   +1.66   -16.895  
   27.0       desr   +1.10   +1.66   -16.827  
   28.0       desr   +1.10   +1.66   -16.761  
   29.0       desr   +1.10   +1.66   -16.695  
   30.0       desr   +1.10   +1.66   -16.629  
   31.0       desr   +1.10   +1.66   -16.561  
   32.0       desr   +1.10   +1.66   -16.490  
   33.0       desr   +1.10   +1.66   -16.420  
   34.0       desr   +1.10   +1.66   -16.350  
   35.0       desr   +1.10   +1.66   -16.284  
   36.0       desr   +1.10   +1.66   -16.223  
   37.0       desr   +1.10   +1.66   -16.165  
   38.0       desr   +1.10   +1.66   -16.113  
   39.0       desr   +1.10   +1.66   -16.065  
   40.0       desr   +1.10   +1.66   -16.021  
   41.0       desr   +1.10   +1.66   -15.978  
   42.0       desr   +1.10   +1.66   -15.936  
   43.0       desr   +1.10   +1.66   -15.894  
   44.0       desr   +1.10   +1.66   -15.851  
   45.0       desr   +1.10   +1.66   -15.809  
   46.0       desr   +1.10   +1.66   -15.768  
   47.0       desr   +1.10   +1.66   -15.728  
   48.0       desr   +1.10   +1.66   -15.689  
   49.0       desr   +1.10   +1.66   -15.649  
   50.0       desr   +1.10   +1.66   -15.612  
   51.0       desr   +1.10   +1.66   -15.574  
   52.0       desr   +1.10   +1.66   -15.537  
   53.0       desr   +1.10   +1.66   -15.499  
   54.0       desr   +1.10   +1.66   -15.461  
   55.0       desr   +1.10   +1.66   -15.423  
   56.0       desr   +1.10   +1.66   -15.383  
   57.0       desr   +1.10   +1.66   -15.345  
   58.0       desr   +1.10   +1.66   -15.307  
   59.0       desr   +1.10   +1.66   -15.269  
   60.0       desr   +1.10   +1.66   -15.231  
   61.0       desr   +1.10   +1.66   -15.192  
   62.0       desr   +1.10   +1.66   -15.154  
   63.0       desr   +1.10   +1.66   -15.114  
   64.0       desr   +1.10   +1.66   -15.072  
   65.0       desr   +1.10   +1.66   -15.031  
   66.0       desr   +1.10   +1.66   -14.990  
   67.0       desr   +1.10   +1.66   -14.952  
   68.0       desr   +1.10   +1.66   -14.917  
   69.0       desr   +1.10   +1.66   -14.886  
   70.0       desr   +1.10   +1.66   -14.858  
   71.0       desr   +1.10   +1.66   -14.830  
   72.0       desr   +1.10   +1.66   -14.801  
   73.0       desr   +1.10   +1.66   -14.767  
   74.0       desr   +1.10   +1.66   -14.729  
   75.0       desr   +1.10   +1.66   -14.687  
   76.0       desr   +1.10   +1.66   -14.640  
   77.0       desr   +1.10   +1.66   -14.594  
   78.0       desr   +1.10   +1.66   -14.550  
   79.0       desr   +1.10   +1.66   -14.509  
   80.0       desr   +1.10   +1.66   -14.471  
  -15.0       desr   +1.12   +1.67   -13.736  
  -14.0       desr   +1.12   +1.67   -14.230  
  -13.0       desr   +1.12   +1.67   -14.787  
  -12.0       desr   +1.12   +1.67   -15.405  
  -11.0       desr   +1.12   +1.67   -16.048  
  -10.0       desr   +1.12   +1.67   -16.584  
   -9.0       desr   +1.12   +1.67   -17.029  
   -8.0       desr   +1.12   +1.67   -17.352  
   -7.0       desr   +1.12   +1.67   -17.607  
   -6.0       desr   +1.12   +1.67   -17.789  
   -5.0       desr   +1.12   +1.67   -17.930  
   -4.0       desr   +1.12   +1.67   -18.052  
   -3.0       desr   +1.12   +1.67   -18.156  
   -2.0       desr   +1.12   +1.67   -18.238  
   -1.0       desr   +1.12   +1.67   -18.299  
    0.0       desr   +1.12   +1.67   -18.339  
    1.0       desr   +1.12   +1.67   -18.360  
    2.0       desr   +1.12   +1.67   -18.362  
    3.0       desr   +1.12   +1.67   -18.350  
    4.0       desr   +1.12   +1.67   -18.338  
    5.0       desr   +1.12   +1.67   -18.325  
    6.0       desr   +1.12   +1.67   -18.309  
    7.0       desr   +1.12   +1.67   -18.285  
    8.0       desr   +1.12   +1.67   -18.248  
    9.0       desr   +1.12   +1.67   -18.198  
   10.0       desr   +1.12   +1.67   -18.123  
   11.0       desr   +1.12   +1.67   -18.013  
   12.0       desr   +1.12   +1.67   -17.894  
   13.0       desr   +1.12   +1.67   -17.776  
   14.0       desr   +1.12   +1.67   -17.667  
   15.0       desr   +1.12   +1.67   -17.575  
   16.0       desr   +1.12   +1.67   -17.509  
   17.0       desr   +1.12   +1.67   -17.447  
   18.0       desr   +1.12   +1.67   -17.391  
   19.0       desr   +1.12   +1.67   -17.345  
   20.0       desr   +1.12   +1.67   -17.295  
   21.0       desr   +1.12   +1.67   -17.233  
   22.0       desr   +1.12   +1.67   -17.161  
   23.0       desr   +1.12   +1.67   -17.086  
   24.0       desr   +1.12   +1.67   -17.011  
   25.0       desr   +1.12   +1.67   -16.938  
   26.0       desr   +1.12   +1.67   -16.867  
   27.0       desr   +1.12   +1.67   -16.799  
   28.0       desr   +1.12   +1.67   -16.732  
   29.0       desr   +1.12   +1.67   -16.667  
   30.0       desr   +1.12   +1.67   -16.601  
   31.0       desr   +1.12   +1.67   -16.533  
   32.0       desr   +1.12   +1.67   -16.463  
   33.0       desr   +1.12   +1.67   -16.393  
   34.0       desr   +1.12   +1.67   -16.324  
   35.0       desr   +1.12   +1.67   -16.259  
   36.0       desr   +1.12   +1.67   -16.198  
   37.0       desr   +1.12   +1.67   -16.141  
   38.0       desr   +1.12   +1.67   -16.089  
   39.0       desr   +1.12   +1.67   -16.042  
   40.0       desr   +1.12   +1.67   -15.998  
   41.0       desr   +1.12   +1.67   -15.955  
   42.0       desr   +1.12   +1.67   -15.913  
   43.0       desr   +1.12   +1.67   -15.871  
   44.0       desr   +1.12   +1.67   -15.828  
   45.0       desr   +1.12   +1.67   -15.786  
   46.0       desr   +1.12   +1.67   -15.745  
   47.0       desr   +1.12   +1.67   -15.704  
   48.0       desr   +1.12   +1.67   -15.664  
   49.0       desr   +1.12   +1.67   -15.625  
   50.0       desr   +1.12   +1.67   -15.588  
   51.0       desr   +1.12   +1.67   -15.550  
   52.0       desr   +1.12   +1.67   -15.513  
   53.0       desr   +1.12   +1.67   -15.474  
   54.0       desr   +1.12   +1.67   -15.437  
   55.0       desr   +1.12   +1.67   -15.398  
   56.0       desr   +1.12   +1.67   -15.359  
   57.0       desr   +1.12   +1.67   -15.320  
   58.0       desr   +1.12   +1.67   -15.282  
   59.0       desr   +1.12   +1.67   -15.244  
   60.0       desr   +1.12   +1.67   -15.206  
   61.0       desr   +1.12   +1.67   -15.168  
   62.0       desr   +1.12   +1.67   -15.129  
   63.0       desr   +1.12   +1.67   -15.089  
   64.0       desr   +1.12   +1.67   -15.048  
   65.0       desr   +1.12   +1.67   -15.006  
   66.0       desr   +1.12   +1.67   -14.966  
   67.0       desr   +1.12   +1.67   -14.928  
   68.0       desr   +1.12   +1.67   -14.893  
   69.0       desr   +1.12   +1.67   -14.862  
   70.0       desr   +1.12   +1.67   -14.833  
   71.0       desr   +1.12   +1.67   -14.806  
   72.0       desr   +1.12   +1.67   -14.777  
   73.0       desr   +1.12   +1.67   -14.743  
   74.0       desr   +1.12   +1.67   -14.705  
   75.0       desr   +1.12   +1.67   -14.663  
   76.0       desr   +1.12   +1.67   -14.616  
   77.0       desr   +1.12   +1.67   -14.570  
   78.0       desr   +1.12   +1.67   -14.526  
   79.0       desr   +1.12   +1.67   -14.484  
   80.0       desr   +1.12   +1.67   -14.447  
  -15.0       desr   +1.14   +1.68   -13.664  
  -14.0       desr   +1.14   +1.68   -14.162  
  -13.0       desr   +1.14   +1.68   -14.727  
  -12.0       desr   +1.14   +1.68   -15.357  
  -11.0       desr   +1.14   +1.68   -16.011  
  -10.0       desr   +1.14   +1.68   -16.554  
   -9.0       desr   +1.14   +1.68   -17.002  
   -8.0       desr   +1.14   +1.68   -17.324  
   -7.0       desr   +1.14   +1.68   -17.580  
   -6.0       desr   +1.14   +1.68   -17.763  
   -5.0       desr   +1.14   +1.68   -17.905  
   -4.0       desr   +1.14   +1.68   -18.028  
   -3.0       desr   +1.14   +1.68   -18.132  
   -2.0       desr   +1.14   +1.68   -18.215  
   -1.0       desr   +1.14   +1.68   -18.276  
    0.0       desr   +1.14   +1.68   -18.317  
    1.0       desr   +1.14   +1.68   -18.338  
    2.0       desr   +1.14   +1.68   -18.341  
    3.0       desr   +1.14   +1.68   -18.329  
    4.0       desr   +1.14   +1.68   -18.317  
    5.0       desr   +1.14   +1.68   -18.305  
    6.0       desr   +1.14   +1.68   -18.290  
    7.0       desr   +1.14   +1.68   -18.266  
    8.0       desr   +1.14   +1.68   -18.231  
    9.0       desr   +1.14   +1.68   -18.181  
   10.0       desr   +1.14   +1.68   -18.107  
   11.0       desr   +1.14   +1.68   -17.997  
   12.0       desr   +1.14   +1.68   -17.878  
   13.0       desr   +1.14   +1.68   -17.760  
   14.0       desr   +1.14   +1.68   -17.650  
   15.0       desr   +1.14   +1.68   -17.557  
   16.0       desr   +1.14   +1.68   -17.490  
   17.0       desr   +1.14   +1.68   -17.428  
   18.0       desr   +1.14   +1.68   -17.371  
   19.0       desr   +1.14   +1.68   -17.323  
   20.0       desr   +1.14   +1.68   -17.273  
   21.0       desr   +1.14   +1.68   -17.209  
   22.0       desr   +1.14   +1.68   -17.137  
   23.0       desr   +1.14   +1.68   -17.060  
   24.0       desr   +1.14   +1.68   -16.985  
   25.0       desr   +1.14   +1.68   -16.910  
   26.0       desr   +1.14   +1.68   -16.839  
   27.0       desr   +1.14   +1.68   -16.770  
   28.0       desr   +1.14   +1.68   -16.704  
   29.0       desr   +1.14   +1.68   -16.639  
   30.0       desr   +1.14   +1.68   -16.573  
   31.0       desr   +1.14   +1.68   -16.505  
   32.0       desr   +1.14   +1.68   -16.436  
   33.0       desr   +1.14   +1.68   -16.366  
   34.0       desr   +1.14   +1.68   -16.298  
   35.0       desr   +1.14   +1.68   -16.233  
   36.0       desr   +1.14   +1.68   -16.173  
   37.0       desr   +1.14   +1.68   -16.116  
   38.0       desr   +1.14   +1.68   -16.065  
   39.0       desr   +1.14   +1.68   -16.018  
   40.0       desr   +1.14   +1.68   -15.974  
   41.0       desr   +1.14   +1.68   -15.932  
   42.0       desr   +1.14   +1.68   -15.890  
   43.0       desr   +1.14   +1.68   -15.848  
   44.0       desr   +1.14   +1.68   -15.805  
   45.0       desr   +1.14   +1.68   -15.763  
   46.0       desr   +1.14   +1.68   -15.722  
   47.0       desr   +1.14   +1.68   -15.680  
   48.0       desr   +1.14   +1.68   -15.640  
   49.0       desr   +1.14   +1.68   -15.602  
   50.0       desr   +1.14   +1.68   -15.564  
   51.0       desr   +1.14   +1.68   -15.526  
   52.0       desr   +1.14   +1.68   -15.488  
   53.0       desr   +1.14   +1.68   -15.450  
   54.0       desr   +1.14   +1.68   -15.412  
   55.0       desr   +1.14   +1.68   -15.373  
   56.0       desr   +1.14   +1.68   -15.334  
   57.0       desr   +1.14   +1.68   -15.295  
   58.0       desr   +1.14   +1.68   -15.258  
   59.0       desr   +1.14   +1.68   -15.219  
   60.0       desr   +1.14   +1.68   -15.182  
   61.0       desr   +1.14   +1.68   -15.143  
   62.0       desr   +1.14   +1.68   -15.104  
   63.0       desr   +1.14   +1.68   -15.065  
   64.0       desr   +1.14   +1.68   -15.024  
   65.0       desr   +1.14   +1.68   -14.982  
   66.0       desr   +1.14   +1.68   -14.942  
   67.0       desr   +1.14   +1.68   -14.904  
   68.0       desr   +1.14   +1.68   -14.869  
   69.0       desr   +1.14   +1.68   -14.838  
   70.0       desr   +1.14   +1.68   -14.809  
   71.0       desr   +1.14   +1.68   -14.782  
   72.0       desr   +1.14   +1.68   -14.753  
   73.0       desr   +1.14   +1.68   -14.720  
   74.0       desr   +1.14   +1.68   -14.682  
   75.0       desr   +1.14   +1.68   -14.639  
   76.0       desr   +1.14   +1.68   -14.592  
   77.0       desr   +1.14   +1.68   -14.546  
   78.0       desr   +1.14   +1.68   -14.502  
   79.0       desr   +1.14   +1.68   -14.460  
   80.0       desr   +1.14   +1.68   -14.423  
  -15.0       desr   +1.16   +1.69   -13.591  
  -14.0       desr   +1.16   +1.69   -14.093  
  -13.0       desr   +1.16   +1.69   -14.666  
  -12.0       desr   +1.16   +1.69   -15.308  
  -11.0       desr   +1.16   +1.69   -15.973  
  -10.0       desr   +1.16   +1.69   -16.524  
   -9.0       desr   +1.16   +1.69   -16.974  
   -8.0       desr   +1.16   +1.69   -17.297  
   -7.0       desr   +1.16   +1.69   -17.553  
   -6.0       desr   +1.16   +1.69   -17.737  
   -5.0       desr   +1.16   +1.69   -17.879  
   -4.0       desr   +1.16   +1.69   -18.003  
   -3.0       desr   +1.16   +1.69   -18.108  
   -2.0       desr   +1.16   +1.69   -18.192  
   -1.0       desr   +1.16   +1.69   -18.254  
    0.0       desr   +1.16   +1.69   -18.295  
    1.0       desr   +1.16   +1.69   -18.316  
    2.0       desr   +1.16   +1.69   -18.319  
    3.0       desr   +1.16   +1.69   -18.308  
    4.0       desr   +1.16   +1.69   -18.297  
    5.0       desr   +1.16   +1.69   -18.286  
    6.0       desr   +1.16   +1.69   -18.271  
    7.0       desr   +1.16   +1.69   -18.248  
    8.0       desr   +1.16   +1.69   -18.213  
    9.0       desr   +1.16   +1.69   -18.164  
   10.0       desr   +1.16   +1.69   -18.090  
   11.0       desr   +1.16   +1.69   -17.981  
   12.0       desr   +1.16   +1.69   -17.862  
   13.0       desr   +1.16   +1.69   -17.743  
   14.0       desr   +1.16   +1.69   -17.633  
   15.0       desr   +1.16   +1.69   -17.540  
   16.0       desr   +1.16   +1.69   -17.472  
   17.0       desr   +1.16   +1.69   -17.409  
   18.0       desr   +1.16   +1.69   -17.351  
   19.0       desr   +1.16   +1.69   -17.302  
   20.0       desr   +1.16   +1.69   -17.250  
   21.0       desr   +1.16   +1.69   -17.186  
   22.0       desr   +1.16   +1.69   -17.112  
   23.0       desr   +1.16   +1.69   -17.034  
   24.0       desr   +1.16   +1.69   -16.958  
   25.0       desr   +1.16   +1.69   -16.882  
   26.0       desr   +1.16   +1.69   -16.810  
   27.0       desr   +1.16   +1.69   -16.742  
   28.0       desr   +1.16   +1.69   -16.675  
   29.0       desr   +1.16   +1.69   -16.610  
   30.0       desr   +1.16   +1.69   -16.545  
   31.0       desr   +1.16   +1.69   -16.477  
   32.0       desr   +1.16   +1.69   -16.409  
   33.0       desr   +1.16   +1.69   -16.340  
   34.0       desr   +1.16   +1.69   -16.272  
   35.0       desr   +1.16   +1.69   -16.208  
   36.0       desr   +1.16   +1.69   -16.148  
   37.0       desr   +1.16   +1.69   -16.092  
   38.0       desr   +1.16   +1.69   -16.042  
   39.0       desr   +1.16   +1.69   -15.995  
   40.0       desr   +1.16   +1.69   -15.951  
   41.0       desr   +1.16   +1.69   -15.909  
   42.0       desr   +1.16   +1.69   -15.867  
   43.0       desr   +1.16   +1.69   -15.825  
   44.0       desr   +1.16   +1.69   -15.783  
   45.0       desr   +1.16   +1.69   -15.740  
   46.0       desr   +1.16   +1.69   -15.698  
   47.0       desr   +1.16   +1.69   -15.656  
   48.0       desr   +1.16   +1.69   -15.617  
   49.0       desr   +1.16   +1.69   -15.578  
   50.0       desr   +1.16   +1.69   -15.540  
   51.0       desr   +1.16   +1.69   -15.502  
   52.0       desr   +1.16   +1.69   -15.464  
   53.0       desr   +1.16   +1.69   -15.426  
   54.0       desr   +1.16   +1.69   -15.388  
   55.0       desr   +1.16   +1.69   -15.349  
   56.0       desr   +1.16   +1.69   -15.309  
   57.0       desr   +1.16   +1.69   -15.270  
   58.0       desr   +1.16   +1.69   -15.233  
   59.0       desr   +1.16   +1.69   -15.195  
   60.0       desr   +1.16   +1.69   -15.157  
   61.0       desr   +1.16   +1.69   -15.119  
   62.0       desr   +1.16   +1.69   -15.080  
   63.0       desr   +1.16   +1.69   -15.041  
   64.0       desr   +1.16   +1.69   -15.000  
   65.0       desr   +1.16   +1.69   -14.958  
   66.0       desr   +1.16   +1.69   -14.918  
   67.0       desr   +1.16   +1.69   -14.880  
   68.0       desr   +1.16   +1.69   -14.845  
   69.0       desr   +1.16   +1.69   -14.814  
   70.0       desr   +1.16   +1.69   -14.785  
   71.0       desr   +1.16   +1.69   -14.758  
   72.0       desr   +1.16   +1.69   -14.729  
   73.0       desr   +1.16   +1.69   -14.696  
   74.0       desr   +1.16   +1.69   -14.658  
   75.0       desr   +1.16   +1.69   -14.614  
   76.0       desr   +1.16   +1.69   -14.568  
   77.0       desr   +1.16   +1.69   -14.522  
   78.0       desr   +1.16   +1.69   -14.478  
   79.0       desr   +1.16   +1.69   -14.436  
   80.0       desr   +1.16   +1.69   -14.399  
  -15.0       desr   +1.18   +1.70   -13.517  
  -14.0       desr   +1.18   +1.70   -14.023  
  -13.0       desr   +1.18   +1.70   -14.604  
  -12.0       desr   +1.18   +1.70   -15.259  
  -11.0       desr   +1.18   +1.70   -15.936  
  -10.0       desr   +1.18   +1.70   -16.493  
   -9.0       desr   +1.18   +1.70   -16.946  
   -8.0       desr   +1.18   +1.70   -17.269  
   -7.0       desr   +1.18   +1.70   -17.526  
   -6.0       desr   +1.18   +1.70   -17.711  
   -5.0       desr   +1.18   +1.70   -17.854  
   -4.0       desr   +1.18   +1.70   -17.978  
   -3.0       desr   +1.18   +1.70   -18.084  
   -2.0       desr   +1.18   +1.70   -18.169  
   -1.0       desr   +1.18   +1.70   -18.231  
    0.0       desr   +1.18   +1.70   -18.273  
    1.0       desr   +1.18   +1.70   -18.295  
    2.0       desr   +1.18   +1.70   -18.298  
    3.0       desr   +1.18   +1.70   -18.287  
    4.0       desr   +1.18   +1.70   -18.276  
    5.0       desr   +1.18   +1.70   -18.266  
    6.0       desr   +1.18   +1.70   -18.252  
    7.0       desr   +1.18   +1.70   -18.230  
    8.0       desr   +1.18   +1.70   -18.196  
    9.0       desr   +1.18   +1.70   -18.147  
   10.0       desr   +1.18   +1.70   -18.074  
   11.0       desr   +1.18   +1.70   -17.965  
   12.0       desr   +1.18   +1.70   -17.846  
   13.0       desr   +1.18   +1.70   -17.727  
   14.0       desr   +1.18   +1.70   -17.616  
   15.0       desr   +1.18   +1.70   -17.522  
   16.0       desr   +1.18   +1.70   -17.454  
   17.0       desr   +1.18   +1.70   -17.390  
   18.0       desr   +1.18   +1.70   -17.331  
   19.0       desr   +1.18   +1.70   -17.281  
   20.0       desr   +1.18   +1.70   -17.228  
   21.0       desr   +1.18   +1.70   -17.162  
   22.0       desr   +1.18   +1.70   -17.087  
   23.0       desr   +1.18   +1.70   -17.008  
   24.0       desr   +1.18   +1.70   -16.931  
   25.0       desr   +1.18   +1.70   -16.855  
   26.0       desr   +1.18   +1.70   -16.782  
   27.0       desr   +1.18   +1.70   -16.713  
   28.0       desr   +1.18   +1.70   -16.646  
   29.0       desr   +1.18   +1.70   -16.581  
   30.0       desr   +1.18   +1.70   -16.516  
   31.0       desr   +1.18   +1.70   -16.450  
   32.0       desr   +1.18   +1.70   -16.382  
   33.0       desr   +1.18   +1.70   -16.313  
   34.0       desr   +1.18   +1.70   -16.246  
   35.0       desr   +1.18   +1.70   -16.183  
   36.0       desr   +1.18   +1.70   -16.123  
   37.0       desr   +1.18   +1.70   -16.068  
   38.0       desr   +1.18   +1.70   -16.018  
   39.0       desr   +1.18   +1.70   -15.972  
   40.0       desr   +1.18   +1.70   -15.928  
   41.0       desr   +1.18   +1.70   -15.886  
   42.0       desr   +1.18   +1.70   -15.844  
   43.0       desr   +1.18   +1.70   -15.802  
   44.0       desr   +1.18   +1.70   -15.760  
   45.0       desr   +1.18   +1.70   -15.718  
   46.0       desr   +1.18   +1.70   -15.674  
   47.0       desr   +1.18   +1.70   -15.633  
   48.0       desr   +1.18   +1.70   -15.593  
   49.0       desr   +1.18   +1.70   -15.554  
   50.0       desr   +1.18   +1.70   -15.516  
   51.0       desr   +1.18   +1.70   -15.478  
   52.0       desr   +1.18   +1.70   -15.440  
   53.0       desr   +1.18   +1.70   -15.402  
   54.0       desr   +1.18   +1.70   -15.364  
   55.0       desr   +1.18   +1.70   -15.324  
   56.0       desr   +1.18   +1.70   -15.285  
   57.0       desr   +1.18   +1.70   -15.246  
   58.0       desr   +1.18   +1.70   -15.209  
   59.0       desr   +1.18   +1.70   -15.170  
   60.0       desr   +1.18   +1.70   -15.133  
   61.0       desr   +1.18   +1.70   -15.095  
   62.0       desr   +1.18   +1.70   -15.056  
   63.0       desr   +1.18   +1.70   -15.018  
   64.0       desr   +1.18   +1.70   -14.976  
   65.0       desr   +1.18   +1.70   -14.935  
   66.0       desr   +1.18   +1.70   -14.894  
   67.0       desr   +1.18   +1.70   -14.856  
   68.0       desr   +1.18   +1.70   -14.821  
   69.0       desr   +1.18   +1.70   -14.790  
   70.0       desr   +1.18   +1.70   -14.762  
   71.0       desr   +1.18   +1.70   -14.734  
   72.0       desr   +1.18   +1.70   -14.705  
   73.0       desr   +1.18   +1.70   -14.672  
   74.0       desr   +1.18   +1.70   -14.634  
   75.0       desr   +1.18   +1.70   -14.590  
   76.0       desr   +1.18   +1.70   -14.544  
   77.0       desr   +1.18   +1.70   -14.498  
   78.0       desr   +1.18   +1.70   -14.454  
   79.0       desr   +1.18   +1.70   -14.412  
   80.0       desr   +1.18   +1.70   -14.375  
  -15.0       desr   +1.20   +1.71   -13.441  
  -14.0       desr   +1.20   +1.71   -13.952  
  -13.0       desr   +1.20   +1.71   -14.542  
  -12.0       desr   +1.20   +1.71   -15.209  
  -11.0       desr   +1.20   +1.71   -15.898  
  -10.0       desr   +1.20   +1.71   -16.462  
   -9.0       desr   +1.20   +1.71   -16.917  
   -8.0       desr   +1.20   +1.71   -17.241  
