  phase   passband   delta    dm15       mag  
   39.0       desr   +0.96   +1.58   -15.661  
   40.0       desr   +0.96   +1.58   -15.630  
   41.0       desr   +0.96   +1.58   -15.606  
   42.0       desr   +0.96   +1.58   -15.584  
   43.0       desr   +0.96   +1.58   -15.566  
   44.0       desr   +0.96   +1.58   -15.550  
   45.0       desr   +0.96   +1.58   -15.538  
   46.0       desr   +0.96   +1.58   -15.524  
   47.0       desr   +0.96   +1.58   -15.514  
   48.0       desr   +0.96   +1.58   -15.503  
   49.0       desr   +0.96   +1.58   -15.491  
   50.0       desr   +0.96   +1.58   -15.477  
   51.0       desr   +0.96   +1.58   -15.461  
   52.0       desr   +0.96   +1.58   -15.439  
   53.0       desr   +0.96   +1.58   -15.413  
   54.0       desr   +0.96   +1.58   -15.384  
   55.0       desr   +0.96   +1.58   -15.357  
   56.0       desr   +0.96   +1.58   -15.336  
   57.0       desr   +0.96   +1.58   -15.319  
   58.0       desr   +0.96   +1.58   -15.304  
   59.0       desr   +0.96   +1.58   -15.289  
   60.0       desr   +0.96   +1.58   -15.274  
   61.0       desr   +0.96   +1.58   -15.256  
   62.0       desr   +0.96   +1.58   -15.238  
   63.0       desr   +0.96   +1.58   -15.218  
   64.0       desr   +0.96   +1.58   -15.197  
   65.0       desr   +0.96   +1.58   -15.175  
   66.0       desr   +0.96   +1.58   -15.154  
   67.0       desr   +0.96   +1.58   -15.135  
   68.0       desr   +0.96   +1.58   -15.119  
   69.0       desr   +0.96   +1.58   -15.107  
   70.0       desr   +0.96   +1.58   -15.097  
   71.0       desr   +0.96   +1.58   -15.087  
   72.0       desr   +0.96   +1.58   -15.077  
   73.0       desr   +0.96   +1.58   -15.065  
   74.0       desr   +0.96   +1.58   -15.053  
   75.0       desr   +0.96   +1.58   -15.034  
   76.0       desr   +0.96   +1.58   -15.014  
   77.0       desr   +0.96   +1.58   -14.992  
   78.0       desr   +0.96   +1.58   -14.970  
   79.0       desr   +0.96   +1.58   -14.947  
   80.0       desr   +0.96   +1.58   -14.926  
  -15.0       desr   +0.98   +1.59   -15.042  
  -14.0       desr   +0.98   +1.59   -15.417  
  -13.0       desr   +0.98   +1.59   -15.838  
  -12.0       desr   +0.98   +1.59   -16.299  
  -11.0       desr   +0.98   +1.59   -16.747  
  -10.0       desr   +0.98   +1.59   -17.125  
   -9.0       desr   +0.98   +1.59   -17.410  
   -8.0       desr   +0.98   +1.59   -17.623  
   -7.0       desr   +0.98   +1.59   -17.785  
   -6.0       desr   +0.98   +1.59   -17.957  
   -5.0       desr   +0.98   +1.59   -18.112  
   -4.0       desr   +0.98   +1.59   -18.244  
   -3.0       desr   +0.98   +1.59   -18.333  
   -2.0       desr   +0.98   +1.59   -18.408  
   -1.0       desr   +0.98   +1.59   -18.460  
    0.0       desr   +0.98   +1.59   -18.495  
    1.0       desr   +0.98   +1.59   -18.499  
    2.0       desr   +0.98   +1.59   -18.475  
    3.0       desr   +0.98   +1.59   -18.424  
    4.0       desr   +0.98   +1.59   -18.361  
    5.0       desr   +0.98   +1.59   -18.283  
    6.0       desr   +0.98   +1.59   -18.195  
    7.0       desr   +0.98   +1.59   -18.093  
    8.0       desr   +0.98   +1.59   -17.990  
    9.0       desr   +0.98   +1.59   -17.881  
   10.0       desr   +0.98   +1.59   -17.765  
   11.0       desr   +0.98   +1.59   -17.656  
   12.0       desr   +0.98   +1.59   -17.566  
   13.0       desr   +0.98   +1.59   -17.493  
   14.0       desr   +0.98   +1.59   -17.422  
   15.0       desr   +0.98   +1.59   -17.335  
   16.0       desr   +0.98   +1.59   -17.235  
   17.0       desr   +0.98   +1.59   -17.124  
   18.0       desr   +0.98   +1.59   -17.009  
   19.0       desr   +0.98   +1.59   -16.893  
   20.0       desr   +0.98   +1.59   -16.780  
   21.0       desr   +0.98   +1.59   -16.672  
   22.0       desr   +0.98   +1.59   -16.574  
   23.0       desr   +0.98   +1.59   -16.478  
   24.0       desr   +0.98   +1.59   -16.390  
   25.0       desr   +0.98   +1.59   -16.300  
   26.0       desr   +0.98   +1.59   -16.215  
   27.0       desr   +0.98   +1.59   -16.139  
   28.0       desr   +0.98   +1.59   -16.070  
   29.0       desr   +0.98   +1.59   -16.007  
   30.0       desr   +0.98   +1.59   -15.947  
   31.0       desr   +0.98   +1.59   -15.894  
   32.0       desr   +0.98   +1.59   -15.853  
   33.0       desr   +0.98   +1.59   -15.822  
   34.0       desr   +0.98   +1.59   -15.797  
   35.0       desr   +0.98   +1.59   -15.779  
   36.0       desr   +0.98   +1.59   -15.751  
   37.0       desr   +0.98   +1.59   -15.717  
   38.0       desr   +0.98   +1.59   -15.680  
   39.0       desr   +0.98   +1.59   -15.638  
   40.0       desr   +0.98   +1.59   -15.607  
   41.0       desr   +0.98   +1.59   -15.583  
   42.0       desr   +0.98   +1.59   -15.562  
   43.0       desr   +0.98   +1.59   -15.544  
   44.0       desr   +0.98   +1.59   -15.528  
   45.0       desr   +0.98   +1.59   -15.516  
   46.0       desr   +0.98   +1.59   -15.503  
   47.0       desr   +0.98   +1.59   -15.493  
   48.0       desr   +0.98   +1.59   -15.482  
   49.0       desr   +0.98   +1.59   -15.470  
   50.0       desr   +0.98   +1.59   -15.457  
   51.0       desr   +0.98   +1.59   -15.440  
   52.0       desr   +0.98   +1.59   -15.418  
   53.0       desr   +0.98   +1.59   -15.392  
   54.0       desr   +0.98   +1.59   -15.363  
   55.0       desr   +0.98   +1.59   -15.337  
   56.0       desr   +0.98   +1.59   -15.315  
   57.0       desr   +0.98   +1.59   -15.298  
   58.0       desr   +0.98   +1.59   -15.283  
   59.0       desr   +0.98   +1.59   -15.268  
   60.0       desr   +0.98   +1.59   -15.253  
   61.0       desr   +0.98   +1.59   -15.235  
   62.0       desr   +0.98   +1.59   -15.217  
   63.0       desr   +0.98   +1.59   -15.197  
   64.0       desr   +0.98   +1.59   -15.175  
   65.0       desr   +0.98   +1.59   -15.152  
   66.0       desr   +0.98   +1.59   -15.131  
   67.0       desr   +0.98   +1.59   -15.112  
   68.0       desr   +0.98   +1.59   -15.096  
   69.0       desr   +0.98   +1.59   -15.084  
   70.0       desr   +0.98   +1.59   -15.073  
   71.0       desr   +0.98   +1.59   -15.063  
   72.0       desr   +0.98   +1.59   -15.053  
   73.0       desr   +0.98   +1.59   -15.042  
   74.0       desr   +0.98   +1.59   -15.029  
   75.0       desr   +0.98   +1.59   -15.010  
   76.0       desr   +0.98   +1.59   -14.989  
   77.0       desr   +0.98   +1.59   -14.967  
   78.0       desr   +0.98   +1.59   -14.945  
   79.0       desr   +0.98   +1.59   -14.923  
   80.0       desr   +0.98   +1.59   -14.902  
  -15.0       desr   +1.00   +1.60   -14.981  
  -14.0       desr   +1.00   +1.60   -15.357  
  -13.0       desr   +1.00   +1.60   -15.781  
  -12.0       desr   +1.00   +1.60   -16.250  
  -11.0       desr   +1.00   +1.60   -16.705  
  -10.0       desr   +1.00   +1.60   -17.090  
   -9.0       desr   +1.00   +1.60   -17.378  
   -8.0       desr   +1.00   +1.60   -17.591  
   -7.0       desr   +1.00   +1.60   -17.753  
   -6.0       desr   +1.00   +1.60   -17.926  
   -5.0       desr   +1.00   +1.60   -18.082  
   -4.0       desr   +1.00   +1.60   -18.215  
   -3.0       desr   +1.00   +1.60   -18.304  
   -2.0       desr   +1.00   +1.60   -18.381  
   -1.0       desr   +1.00   +1.60   -18.433  
    0.0       desr   +1.00   +1.60   -18.469  
    1.0       desr   +1.00   +1.60   -18.473  
    2.0       desr   +1.00   +1.60   -18.449  
    3.0       desr   +1.00   +1.60   -18.397  
    4.0       desr   +1.00   +1.60   -18.334  
    5.0       desr   +1.00   +1.60   -18.256  
    6.0       desr   +1.00   +1.60   -18.167  
    7.0       desr   +1.00   +1.60   -18.064  
    8.0       desr   +1.00   +1.60   -17.960  
    9.0       desr   +1.00   +1.60   -17.849  
   10.0       desr   +1.00   +1.60   -17.733  
   11.0       desr   +1.00   +1.60   -17.623  
   12.0       desr   +1.00   +1.60   -17.533  
   13.0       desr   +1.00   +1.60   -17.460  
   14.0       desr   +1.00   +1.60   -17.388  
   15.0       desr   +1.00   +1.60   -17.301  
   16.0       desr   +1.00   +1.60   -17.200  
   17.0       desr   +1.00   +1.60   -17.090  
   18.0       desr   +1.00   +1.60   -16.975  
   19.0       desr   +1.00   +1.60   -16.860  
   20.0       desr   +1.00   +1.60   -16.747  
   21.0       desr   +1.00   +1.60   -16.640  
   22.0       desr   +1.00   +1.60   -16.542  
   23.0       desr   +1.00   +1.60   -16.446  
   24.0       desr   +1.00   +1.60   -16.359  
   25.0       desr   +1.00   +1.60   -16.270  
   26.0       desr   +1.00   +1.60   -16.185  
   27.0       desr   +1.00   +1.60   -16.110  
   28.0       desr   +1.00   +1.60   -16.042  
   29.0       desr   +1.00   +1.60   -15.979  
   30.0       desr   +1.00   +1.60   -15.920  
   31.0       desr   +1.00   +1.60   -15.867  
   32.0       desr   +1.00   +1.60   -15.826  
   33.0       desr   +1.00   +1.60   -15.796  
   34.0       desr   +1.00   +1.60   -15.772  
   35.0       desr   +1.00   +1.60   -15.754  
   36.0       desr   +1.00   +1.60   -15.726  
   37.0       desr   +1.00   +1.60   -15.693  
   38.0       desr   +1.00   +1.60   -15.656  
   39.0       desr   +1.00   +1.60   -15.615  
   40.0       desr   +1.00   +1.60   -15.584  
   41.0       desr   +1.00   +1.60   -15.560  
   42.0       desr   +1.00   +1.60   -15.539  
   43.0       desr   +1.00   +1.60   -15.521  
   44.0       desr   +1.00   +1.60   -15.506  
   45.0       desr   +1.00   +1.60   -15.494  
   46.0       desr   +1.00   +1.60   -15.481  
   47.0       desr   +1.00   +1.60   -15.472  
   48.0       desr   +1.00   +1.60   -15.461  
   49.0       desr   +1.00   +1.60   -15.449  
   50.0       desr   +1.00   +1.60   -15.437  
   51.0       desr   +1.00   +1.60   -15.419  
   52.0       desr   +1.00   +1.60   -15.398  
   53.0       desr   +1.00   +1.60   -15.372  
   54.0       desr   +1.00   +1.60   -15.342  
   55.0       desr   +1.00   +1.60   -15.316  
   56.0       desr   +1.00   +1.60   -15.295  
   57.0       desr   +1.00   +1.60   -15.278  
   58.0       desr   +1.00   +1.60   -15.263  
   59.0       desr   +1.00   +1.60   -15.248  
   60.0       desr   +1.00   +1.60   -15.232  
   61.0       desr   +1.00   +1.60   -15.214  
   62.0       desr   +1.00   +1.60   -15.195  
   63.0       desr   +1.00   +1.60   -15.175  
   64.0       desr   +1.00   +1.60   -15.153  
   65.0       desr   +1.00   +1.60   -15.130  
   66.0       desr   +1.00   +1.60   -15.108  
   67.0       desr   +1.00   +1.60   -15.089  
   68.0       desr   +1.00   +1.60   -15.073  
   69.0       desr   +1.00   +1.60   -15.060  
   70.0       desr   +1.00   +1.60   -15.050  
   71.0       desr   +1.00   +1.60   -15.039  
   72.0       desr   +1.00   +1.60   -15.029  
   73.0       desr   +1.00   +1.60   -15.018  
   74.0       desr   +1.00   +1.60   -15.005  
   75.0       desr   +1.00   +1.60   -14.986  
   76.0       desr   +1.00   +1.60   -14.965  
   77.0       desr   +1.00   +1.60   -14.943  
   78.0       desr   +1.00   +1.60   -14.921  
   79.0       desr   +1.00   +1.60   -14.898  
   80.0       desr   +1.00   +1.60   -14.877  
  -15.0       desr   +1.02   +1.61   -14.920  
  -14.0       desr   +1.02   +1.61   -15.297  
  -13.0       desr   +1.02   +1.61   -15.724  
  -12.0       desr   +1.02   +1.61   -16.200  
  -11.0       desr   +1.02   +1.61   -16.664  
  -10.0       desr   +1.02   +1.61   -17.055  
   -9.0       desr   +1.02   +1.61   -17.346  
   -8.0       desr   +1.02   +1.61   -17.559  
   -7.0       desr   +1.02   +1.61   -17.722  
   -6.0       desr   +1.02   +1.61   -17.895  
   -5.0       desr   +1.02   +1.61   -18.052  
   -4.0       desr   +1.02   +1.61   -18.185  
   -3.0       desr   +1.02   +1.61   -18.276  
   -2.0       desr   +1.02   +1.61   -18.353  
   -1.0       desr   +1.02   +1.61   -18.406  
    0.0       desr   +1.02   +1.61   -18.443  
    1.0       desr   +1.02   +1.61   -18.446  
    2.0       desr   +1.02   +1.61   -18.423  
    3.0       desr   +1.02   +1.61   -18.371  
    4.0       desr   +1.02   +1.61   -18.307  
    5.0       desr   +1.02   +1.61   -18.228  
    6.0       desr   +1.02   +1.61   -18.138  
    7.0       desr   +1.02   +1.61   -18.034  
    8.0       desr   +1.02   +1.61   -17.929  
    9.0       desr   +1.02   +1.61   -17.818  
   10.0       desr   +1.02   +1.61   -17.701  
   11.0       desr   +1.02   +1.61   -17.591  
   12.0       desr   +1.02   +1.61   -17.500  
   13.0       desr   +1.02   +1.61   -17.427  
   14.0       desr   +1.02   +1.61   -17.355  
   15.0       desr   +1.02   +1.61   -17.267  
   16.0       desr   +1.02   +1.61   -17.167  
   17.0       desr   +1.02   +1.61   -17.057  
   18.0       desr   +1.02   +1.61   -16.942  
   19.0       desr   +1.02   +1.61   -16.827  
   20.0       desr   +1.02   +1.61   -16.714  
   21.0       desr   +1.02   +1.61   -16.607  
   22.0       desr   +1.02   +1.61   -16.510  
   23.0       desr   +1.02   +1.61   -16.415  
   24.0       desr   +1.02   +1.61   -16.329  
   25.0       desr   +1.02   +1.61   -16.240  
   26.0       desr   +1.02   +1.61   -16.156  
   27.0       desr   +1.02   +1.61   -16.081  
   28.0       desr   +1.02   +1.61   -16.014  
   29.0       desr   +1.02   +1.61   -15.952  
   30.0       desr   +1.02   +1.61   -15.893  
   31.0       desr   +1.02   +1.61   -15.840  
   32.0       desr   +1.02   +1.61   -15.800  
   33.0       desr   +1.02   +1.61   -15.771  
   34.0       desr   +1.02   +1.61   -15.747  
   35.0       desr   +1.02   +1.61   -15.730  
   36.0       desr   +1.02   +1.61   -15.702  
   37.0       desr   +1.02   +1.61   -15.670  
   38.0       desr   +1.02   +1.61   -15.633  
   39.0       desr   +1.02   +1.61   -15.592  
   40.0       desr   +1.02   +1.61   -15.561  
   41.0       desr   +1.02   +1.61   -15.538  
   42.0       desr   +1.02   +1.61   -15.517  
   43.0       desr   +1.02   +1.61   -15.500  
   44.0       desr   +1.02   +1.61   -15.484  
   45.0       desr   +1.02   +1.61   -15.473  
   46.0       desr   +1.02   +1.61   -15.460  
   47.0       desr   +1.02   +1.61   -15.451  
   48.0       desr   +1.02   +1.61   -15.440  
   49.0       desr   +1.02   +1.61   -15.429  
   50.0       desr   +1.02   +1.61   -15.416  
   51.0       desr   +1.02   +1.61   -15.399  
   52.0       desr   +1.02   +1.61   -15.378  
   53.0       desr   +1.02   +1.61   -15.352  
   54.0       desr   +1.02   +1.61   -15.322  
   55.0       desr   +1.02   +1.61   -15.296  
   56.0       desr   +1.02   +1.61   -15.275  
   57.0       desr   +1.02   +1.61   -15.258  
   58.0       desr   +1.02   +1.61   -15.242  
   59.0       desr   +1.02   +1.61   -15.227  
   60.0       desr   +1.02   +1.61   -15.212  
   61.0       desr   +1.02   +1.61   -15.193  
   62.0       desr   +1.02   +1.61   -15.174  
   63.0       desr   +1.02   +1.61   -15.153  
   64.0       desr   +1.02   +1.61   -15.131  
   65.0       desr   +1.02   +1.61   -15.108  
   66.0       desr   +1.02   +1.61   -15.086  
   67.0       desr   +1.02   +1.61   -15.066  
   68.0       desr   +1.02   +1.61   -15.050  
   69.0       desr   +1.02   +1.61   -15.037  
   70.0       desr   +1.02   +1.61   -15.026  
   71.0       desr   +1.02   +1.61   -15.016  
   72.0       desr   +1.02   +1.61   -15.006  
   73.0       desr   +1.02   +1.61   -14.994  
   74.0       desr   +1.02   +1.61   -14.981  
   75.0       desr   +1.02   +1.61   -14.962  
   76.0       desr   +1.02   +1.61   -14.941  
   77.0       desr   +1.02   +1.61   -14.920  
   78.0       desr   +1.02   +1.61   -14.897  
   79.0       desr   +1.02   +1.61   -14.874  
   80.0       desr   +1.02   +1.61   -14.853  
  -15.0       desr   +1.04   +1.63   -14.858  
  -14.0       desr   +1.04   +1.63   -15.237  
  -13.0       desr   +1.04   +1.63   -15.667  
  -12.0       desr   +1.04   +1.63   -16.150  
  -11.0       desr   +1.04   +1.63   -16.622  
  -10.0       desr   +1.04   +1.63   -17.020  
   -9.0       desr   +1.04   +1.63   -17.313  
   -8.0       desr   +1.04   +1.63   -17.526  
   -7.0       desr   +1.04   +1.63   -17.690  
   -6.0       desr   +1.04   +1.63   -17.864  
   -5.0       desr   +1.04   +1.63   -18.021  
   -4.0       desr   +1.04   +1.63   -18.156  
   -3.0       desr   +1.04   +1.63   -18.247  
   -2.0       desr   +1.04   +1.63   -18.325  
   -1.0       desr   +1.04   +1.63   -18.379  
    0.0       desr   +1.04   +1.63   -18.416  
    1.0       desr   +1.04   +1.63   -18.420  
    2.0       desr   +1.04   +1.63   -18.396  
    3.0       desr   +1.04   +1.63   -18.344  
    4.0       desr   +1.04   +1.63   -18.280  
    5.0       desr   +1.04   +1.63   -18.200  
    6.0       desr   +1.04   +1.63   -18.109  
    7.0       desr   +1.04   +1.63   -18.005  
    8.0       desr   +1.04   +1.63   -17.899  
    9.0       desr   +1.04   +1.63   -17.787  
   10.0       desr   +1.04   +1.63   -17.669  
   11.0       desr   +1.04   +1.63   -17.558  
   12.0       desr   +1.04   +1.63   -17.466  
   13.0       desr   +1.04   +1.63   -17.393  
   14.0       desr   +1.04   +1.63   -17.321  
   15.0       desr   +1.04   +1.63   -17.233  
   16.0       desr   +1.04   +1.63   -17.133  
   17.0       desr   +1.04   +1.63   -17.023  
   18.0       desr   +1.04   +1.63   -16.908  
   19.0       desr   +1.04   +1.63   -16.793  
   20.0       desr   +1.04   +1.63   -16.681  
   21.0       desr   +1.04   +1.63   -16.575  
   22.0       desr   +1.04   +1.63   -16.479  
   23.0       desr   +1.04   +1.63   -16.384  
   24.0       desr   +1.04   +1.63   -16.298  
   25.0       desr   +1.04   +1.63   -16.210  
   26.0       desr   +1.04   +1.63   -16.127  
   27.0       desr   +1.04   +1.63   -16.053  
   28.0       desr   +1.04   +1.63   -15.985  
   29.0       desr   +1.04   +1.63   -15.924  
   30.0       desr   +1.04   +1.63   -15.866  
   31.0       desr   +1.04   +1.63   -15.814  
   32.0       desr   +1.04   +1.63   -15.774  
   33.0       desr   +1.04   +1.63   -15.745  
   34.0       desr   +1.04   +1.63   -15.722  
   35.0       desr   +1.04   +1.63   -15.705  
   36.0       desr   +1.04   +1.63   -15.678  
   37.0       desr   +1.04   +1.63   -15.646  
   38.0       desr   +1.04   +1.63   -15.610  
   39.0       desr   +1.04   +1.63   -15.569  
   40.0       desr   +1.04   +1.63   -15.539  
   41.0       desr   +1.04   +1.63   -15.516  
   42.0       desr   +1.04   +1.63   -15.495  
   43.0       desr   +1.04   +1.63   -15.478  
   44.0       desr   +1.04   +1.63   -15.463  
   45.0       desr   +1.04   +1.63   -15.451  
   46.0       desr   +1.04   +1.63   -15.439  
   47.0       desr   +1.04   +1.63   -15.430  
   48.0       desr   +1.04   +1.63   -15.420  
   49.0       desr   +1.04   +1.63   -15.409  
   50.0       desr   +1.04   +1.63   -15.396  
   51.0       desr   +1.04   +1.63   -15.379  
   52.0       desr   +1.04   +1.63   -15.358  
   53.0       desr   +1.04   +1.63   -15.332  
   54.0       desr   +1.04   +1.63   -15.302  
   55.0       desr   +1.04   +1.63   -15.276  
   56.0       desr   +1.04   +1.63   -15.255  
   57.0       desr   +1.04   +1.63   -15.238  
   58.0       desr   +1.04   +1.63   -15.222  
   59.0       desr   +1.04   +1.63   -15.207  
   60.0       desr   +1.04   +1.63   -15.191  
   61.0       desr   +1.04   +1.63   -15.173  
   62.0       desr   +1.04   +1.63   -15.153  
   63.0       desr   +1.04   +1.63   -15.132  
   64.0       desr   +1.04   +1.63   -15.109  
   65.0       desr   +1.04   +1.63   -15.086  
   66.0       desr   +1.04   +1.63   -15.064  
   67.0       desr   +1.04   +1.63   -15.044  
   68.0       desr   +1.04   +1.63   -15.027  
   69.0       desr   +1.04   +1.63   -15.014  
   70.0       desr   +1.04   +1.63   -15.003  
   71.0       desr   +1.04   +1.63   -14.993  
   72.0       desr   +1.04   +1.63   -14.982  
   73.0       desr   +1.04   +1.63   -14.970  
   74.0       desr   +1.04   +1.63   -14.957  
   75.0       desr   +1.04   +1.63   -14.938  
   76.0       desr   +1.04   +1.63   -14.918  
   77.0       desr   +1.04   +1.63   -14.896  
   78.0       desr   +1.04   +1.63   -14.873  
   79.0       desr   +1.04   +1.63   -14.850  
   80.0       desr   +1.04   +1.63   -14.829  
  -15.0       desr   +1.06   +1.64   -14.796  
  -14.0       desr   +1.06   +1.64   -15.175  
  -13.0       desr   +1.06   +1.64   -15.609  
  -12.0       desr   +1.06   +1.64   -16.099  
  -11.0       desr   +1.06   +1.64   -16.580  
  -10.0       desr   +1.06   +1.64   -16.984  
   -9.0       desr   +1.06   +1.64   -17.280  
   -8.0       desr   +1.06   +1.64   -17.494  
   -7.0       desr   +1.06   +1.64   -17.658  
   -6.0       desr   +1.06   +1.64   -17.833  
   -5.0       desr   +1.06   +1.64   -17.991  
   -4.0       desr   +1.06   +1.64   -18.126  
   -3.0       desr   +1.06   +1.64   -18.218  
   -2.0       desr   +1.06   +1.64   -18.297  
   -1.0       desr   +1.06   +1.64   -18.352  
    0.0       desr   +1.06   +1.64   -18.389  
    1.0       desr   +1.06   +1.64   -18.393  
    2.0       desr   +1.06   +1.64   -18.370  
    3.0       desr   +1.06   +1.64   -18.317  
    4.0       desr   +1.06   +1.64   -18.253  
    5.0       desr   +1.06   +1.64   -18.172  
    6.0       desr   +1.06   +1.64   -18.081  
    7.0       desr   +1.06   +1.64   -17.975  
    8.0       desr   +1.06   +1.64   -17.868  
    9.0       desr   +1.06   +1.64   -17.755  
   10.0       desr   +1.06   +1.64   -17.637  
   11.0       desr   +1.06   +1.64   -17.525  
   12.0       desr   +1.06   +1.64   -17.433  
   13.0       desr   +1.06   +1.64   -17.359  
   14.0       desr   +1.06   +1.64   -17.287  
   15.0       desr   +1.06   +1.64   -17.199  
   16.0       desr   +1.06   +1.64   -17.099  
   17.0       desr   +1.06   +1.64   -16.989  
   18.0       desr   +1.06   +1.64   -16.874  
   19.0       desr   +1.06   +1.64   -16.760  
   20.0       desr   +1.06   +1.64   -16.648  
   21.0       desr   +1.06   +1.64   -16.543  
   22.0       desr   +1.06   +1.64   -16.447  
   23.0       desr   +1.06   +1.64   -16.353  
   24.0       desr   +1.06   +1.64   -16.268  
   25.0       desr   +1.06   +1.64   -16.180  
   26.0       desr   +1.06   +1.64   -16.098  
   27.0       desr   +1.06   +1.64   -16.024  
   28.0       desr   +1.06   +1.64   -15.957  
   29.0       desr   +1.06   +1.64   -15.897  
   30.0       desr   +1.06   +1.64   -15.839  
   31.0       desr   +1.06   +1.64   -15.787  
   32.0       desr   +1.06   +1.64   -15.749  
   33.0       desr   +1.06   +1.64   -15.720  
   34.0       desr   +1.06   +1.64   -15.697  
   35.0       desr   +1.06   +1.64   -15.681  
   36.0       desr   +1.06   +1.64   -15.655  
   37.0       desr   +1.06   +1.64   -15.623  
   38.0       desr   +1.06   +1.64   -15.587  
   39.0       desr   +1.06   +1.64   -15.546  
   40.0       desr   +1.06   +1.64   -15.516  
   41.0       desr   +1.06   +1.64   -15.494  
   42.0       desr   +1.06   +1.64   -15.473  
   43.0       desr   +1.06   +1.64   -15.456  
   44.0       desr   +1.06   +1.64   -15.441  
   45.0       desr   +1.06   +1.64   -15.430  
   46.0       desr   +1.06   +1.64   -15.418  
   47.0       desr   +1.06   +1.64   -15.410  
   48.0       desr   +1.06   +1.64   -15.400  
   49.0       desr   +1.06   +1.64   -15.389  
   50.0       desr   +1.06   +1.64   -15.376  
   51.0       desr   +1.06   +1.64   -15.359  
   52.0       desr   +1.06   +1.64   -15.338  
   53.0       desr   +1.06   +1.64   -15.312  
   54.0       desr   +1.06   +1.64   -15.282  
   55.0       desr   +1.06   +1.64   -15.256  
   56.0       desr   +1.06   +1.64   -15.235  
   57.0       desr   +1.06   +1.64   -15.218  
   58.0       desr   +1.06   +1.64   -15.202  
   59.0       desr   +1.06   +1.64   -15.187  
   60.0       desr   +1.06   +1.64   -15.171  
   61.0       desr   +1.06   +1.64   -15.152  
   62.0       desr   +1.06   +1.64   -15.132  
   63.0       desr   +1.06   +1.64   -15.111  
   64.0       desr   +1.06   +1.64   -15.087  
   65.0       desr   +1.06   +1.64   -15.064  
   66.0       desr   +1.06   +1.64   -15.041  
   67.0       desr   +1.06   +1.64   -15.021  
   68.0       desr   +1.06   +1.64   -15.005  
   69.0       desr   +1.06   +1.64   -14.991  
   70.0       desr   +1.06   +1.64   -14.980  
   71.0       desr   +1.06   +1.64   -14.969  
   72.0       desr   +1.06   +1.64   -14.959  
   73.0       desr   +1.06   +1.64   -14.947  
   74.0       desr   +1.06   +1.64   -14.934  
   75.0       desr   +1.06   +1.64   -14.915  
   76.0       desr   +1.06   +1.64   -14.894  
   77.0       desr   +1.06   +1.64   -14.872  
   78.0       desr   +1.06   +1.64   -14.849  
   79.0       desr   +1.06   +1.64   -14.826  
   80.0       desr   +1.06   +1.64   -14.805  
  -15.0       desr   +1.08   +1.65   -14.732  
  -14.0       desr   +1.08   +1.65   -15.112  
  -13.0       desr   +1.08   +1.65   -15.550  
  -12.0       desr   +1.08   +1.65   -16.047  
  -11.0       desr   +1.08   +1.65   -16.537  
  -10.0       desr   +1.08   +1.65   -16.948  
   -9.0       desr   +1.08   +1.65   -17.247  
   -8.0       desr   +1.08   +1.65   -17.461  
   -7.0       desr   +1.08   +1.65   -17.626  
   -6.0       desr   +1.08   +1.65   -17.801  
   -5.0       desr   +1.08   +1.65   -17.960  
   -4.0       desr   +1.08   +1.65   -18.095  
   -3.0       desr   +1.08   +1.65   -18.189  
   -2.0       desr   +1.08   +1.65   -18.269  
   -1.0       desr   +1.08   +1.65   -18.324  
    0.0       desr   +1.08   +1.65   -18.362  
    1.0       desr   +1.08   +1.65   -18.366  
    2.0       desr   +1.08   +1.65   -18.343  
    3.0       desr   +1.08   +1.65   -18.290  
    4.0       desr   +1.08   +1.65   -18.225  
    5.0       desr   +1.08   +1.65   -18.144  
    6.0       desr   +1.08   +1.65   -18.052  
    7.0       desr   +1.08   +1.65   -17.945  
    8.0       desr   +1.08   +1.65   -17.837  
    9.0       desr   +1.08   +1.65   -17.723  
   10.0       desr   +1.08   +1.65   -17.604  
   11.0       desr   +1.08   +1.65   -17.492  
   12.0       desr   +1.08   +1.65   -17.399  
   13.0       desr   +1.08   +1.65   -17.325  
   14.0       desr   +1.08   +1.65   -17.253  
   15.0       desr   +1.08   +1.65   -17.165  
   16.0       desr   +1.08   +1.65   -17.064  
   17.0       desr   +1.08   +1.65   -16.954  
   18.0       desr   +1.08   +1.65   -16.840  
   19.0       desr   +1.08   +1.65   -16.726  
   20.0       desr   +1.08   +1.65   -16.614  
   21.0       desr   +1.08   +1.65   -16.510  
   22.0       desr   +1.08   +1.65   -16.415  
   23.0       desr   +1.08   +1.65   -16.322  
   24.0       desr   +1.08   +1.65   -16.237  
   25.0       desr   +1.08   +1.65   -16.151  
   26.0       desr   +1.08   +1.65   -16.069  
   27.0       desr   +1.08   +1.65   -15.996  
   28.0       desr   +1.08   +1.65   -15.929  
   29.0       desr   +1.08   +1.65   -15.869  
   30.0       desr   +1.08   +1.65   -15.812  
   31.0       desr   +1.08   +1.65   -15.761  
   32.0       desr   +1.08   +1.65   -15.723  
   33.0       desr   +1.08   +1.65   -15.695  
   34.0       desr   +1.08   +1.65   -15.673  
   35.0       desr   +1.08   +1.65   -15.657  
   36.0       desr   +1.08   +1.65   -15.631  
   37.0       desr   +1.08   +1.65   -15.600  
   38.0       desr   +1.08   +1.65   -15.564  
   39.0       desr   +1.08   +1.65   -15.524  
   40.0       desr   +1.08   +1.65   -15.494  
