  phase   passband   delta    dm15       mag  
    7.0       desr   +0.92   +1.56   -17.837  
    8.0       desr   +0.92   +1.56   -17.781  
    9.0       desr   +0.92   +1.56   -17.732  
   10.0       desr   +0.92   +1.56   -17.673  
   11.0       desr   +0.92   +1.56   -17.597  
   12.0       desr   +0.92   +1.56   -17.525  
   13.0       desr   +0.92   +1.56   -17.477  
   14.0       desr   +0.92   +1.56   -17.438  
   15.0       desr   +0.92   +1.56   -17.423  
   16.0       desr   +0.92   +1.56   -17.427  
   17.0       desr   +0.92   +1.56   -17.422  
   18.0       desr   +0.92   +1.56   -17.408  
   19.0       desr   +0.92   +1.56   -17.394  
   20.0       desr   +0.92   +1.56   -17.372  
   21.0       desr   +0.92   +1.56   -17.339  
   22.0       desr   +0.92   +1.56   -17.299  
   23.0       desr   +0.92   +1.56   -17.257  
   24.0       desr   +0.92   +1.56   -17.213  
   25.0       desr   +0.92   +1.56   -17.166  
   26.0       desr   +0.92   +1.56   -17.114  
   27.0       desr   +0.92   +1.56   -17.060  
   28.0       desr   +0.92   +1.56   -17.007  
   29.0       desr   +0.92   +1.56   -16.955  
   30.0       desr   +0.92   +1.56   -16.904  
   31.0       desr   +0.92   +1.56   -16.853  
   32.0       desr   +0.92   +1.56   -16.802  
   33.0       desr   +0.92   +1.56   -16.750  
   34.0       desr   +0.92   +1.56   -16.697  
   35.0       desr   +0.92   +1.56   -16.640  
   36.0       desr   +0.92   +1.56   -16.567  
   37.0       desr   +0.92   +1.56   -16.475  
   38.0       desr   +0.92   +1.56   -16.371  
   39.0       desr   +0.92   +1.56   -16.261  
   40.0       desr   +0.92   +1.56   -16.158  
   41.0       desr   +0.92   +1.56   -16.068  
   42.0       desr   +0.92   +1.56   -15.994  
   43.0       desr   +0.92   +1.56   -15.934  
   44.0       desr   +0.92   +1.56   -15.886  
   45.0       desr   +0.92   +1.56   -15.848  
   46.0       desr   +0.92   +1.56   -15.820  
   47.0       desr   +0.92   +1.56   -15.797  
   48.0       desr   +0.92   +1.56   -15.776  
   49.0       desr   +0.92   +1.56   -15.755  
   50.0       desr   +0.92   +1.56   -15.734  
   51.0       desr   +0.92   +1.56   -15.711  
   52.0       desr   +0.92   +1.56   -15.682  
   53.0       desr   +0.92   +1.56   -15.653  
   54.0       desr   +0.92   +1.56   -15.621  
   55.0       desr   +0.92   +1.56   -15.586  
   56.0       desr   +0.92   +1.56   -15.546  
   57.0       desr   +0.92   +1.56   -15.498  
   58.0       desr   +0.92   +1.56   -15.447  
   59.0       desr   +0.92   +1.56   -15.406  
   60.0       desr   +0.92   +1.56   -15.367  
   61.0       desr   +0.92   +1.56   -15.329  
   62.0       desr   +0.92   +1.56   -15.297  
   63.0       desr   +0.92   +1.56   -15.266  
   64.0       desr   +0.92   +1.56   -15.237  
   65.0       desr   +0.92   +1.56   -15.210  
   66.0       desr   +0.92   +1.56   -15.180  
   67.0       desr   +0.92   +1.56   -15.146  
   68.0       desr   +0.92   +1.56   -15.109  
   69.0       desr   +0.92   +1.56   -15.072  
   70.0       desr   +0.92   +1.56   -15.037  
   71.0       desr   +0.92   +1.56   -15.003  
   72.0       desr   +0.92   +1.56   -14.972  
   73.0       desr   +0.92   +1.56   -14.944  
   74.0       desr   +0.92   +1.56   -14.916  
   75.0       desr   +0.92   +1.56   -14.883  
   76.0       desr   +0.92   +1.56   -14.849  
   77.0       desr   +0.92   +1.56   -14.812  
   78.0       desr   +0.92   +1.56   -14.773  
   79.0       desr   +0.92   +1.56   -14.735  
   80.0       desr   +0.92   +1.56   -14.699  
  -15.0       desr   +0.94   +1.57   -14.173  
  -14.0       desr   +0.94   +1.57   -14.708  
  -13.0       desr   +0.94   +1.57   -15.241  
  -12.0       desr   +0.94   +1.57   -15.779  
  -11.0       desr   +0.94   +1.57   -16.278  
  -10.0       desr   +0.94   +1.57   -16.705  
   -9.0       desr   +0.94   +1.57   -17.066  
   -8.0       desr   +0.94   +1.57   -17.358  
   -7.0       desr   +0.94   +1.57   -17.588  
   -6.0       desr   +0.94   +1.57   -17.765  
   -5.0       desr   +0.94   +1.57   -17.898  
   -4.0       desr   +0.94   +1.57   -17.995  
   -3.0       desr   +0.94   +1.57   -18.058  
   -2.0       desr   +0.94   +1.57   -18.081  
   -1.0       desr   +0.94   +1.57   -18.083  
    0.0       desr   +0.94   +1.57   -18.068  
    1.0       desr   +0.94   +1.57   -18.050  
    2.0       desr   +0.94   +1.57   -18.010  
    3.0       desr   +0.94   +1.57   -17.984  
    4.0       desr   +0.94   +1.57   -17.953  
    5.0       desr   +0.94   +1.57   -17.920  
    6.0       desr   +0.94   +1.57   -17.879  
    7.0       desr   +0.94   +1.57   -17.826  
    8.0       desr   +0.94   +1.57   -17.772  
    9.0       desr   +0.94   +1.57   -17.723  
   10.0       desr   +0.94   +1.57   -17.666  
   11.0       desr   +0.94   +1.57   -17.589  
   12.0       desr   +0.94   +1.57   -17.518  
   13.0       desr   +0.94   +1.57   -17.470  
   14.0       desr   +0.94   +1.57   -17.431  
   15.0       desr   +0.94   +1.57   -17.415  
   16.0       desr   +0.94   +1.57   -17.418  
   17.0       desr   +0.94   +1.57   -17.412  
   18.0       desr   +0.94   +1.57   -17.397  
   19.0       desr   +0.94   +1.57   -17.382  
   20.0       desr   +0.94   +1.57   -17.358  
   21.0       desr   +0.94   +1.57   -17.323  
   22.0       desr   +0.94   +1.57   -17.281  
   23.0       desr   +0.94   +1.57   -17.238  
   24.0       desr   +0.94   +1.57   -17.192  
   25.0       desr   +0.94   +1.57   -17.143  
   26.0       desr   +0.94   +1.57   -17.089  
   27.0       desr   +0.94   +1.57   -17.034  
   28.0       desr   +0.94   +1.57   -16.980  
   29.0       desr   +0.94   +1.57   -16.927  
   30.0       desr   +0.94   +1.57   -16.876  
   31.0       desr   +0.94   +1.57   -16.825  
   32.0       desr   +0.94   +1.57   -16.774  
   33.0       desr   +0.94   +1.57   -16.723  
   34.0       desr   +0.94   +1.57   -16.671  
   35.0       desr   +0.94   +1.57   -16.614  
   36.0       desr   +0.94   +1.57   -16.541  
   37.0       desr   +0.94   +1.57   -16.450  
   38.0       desr   +0.94   +1.57   -16.346  
   39.0       desr   +0.94   +1.57   -16.237  
   40.0       desr   +0.94   +1.57   -16.133  
   41.0       desr   +0.94   +1.57   -16.045  
   42.0       desr   +0.94   +1.57   -15.971  
   43.0       desr   +0.94   +1.57   -15.911  
   44.0       desr   +0.94   +1.57   -15.863  
   45.0       desr   +0.94   +1.57   -15.826  
   46.0       desr   +0.94   +1.57   -15.798  
   47.0       desr   +0.94   +1.57   -15.776  
   48.0       desr   +0.94   +1.57   -15.756  
   49.0       desr   +0.94   +1.57   -15.735  
   50.0       desr   +0.94   +1.57   -15.714  
   51.0       desr   +0.94   +1.57   -15.691  
   52.0       desr   +0.94   +1.57   -15.663  
   53.0       desr   +0.94   +1.57   -15.634  
   54.0       desr   +0.94   +1.57   -15.603  
   55.0       desr   +0.94   +1.57   -15.568  
   56.0       desr   +0.94   +1.57   -15.527  
   57.0       desr   +0.94   +1.57   -15.480  
   58.0       desr   +0.94   +1.57   -15.429  
   59.0       desr   +0.94   +1.57   -15.388  
   60.0       desr   +0.94   +1.57   -15.349  
   61.0       desr   +0.94   +1.57   -15.311  
   62.0       desr   +0.94   +1.57   -15.279  
   63.0       desr   +0.94   +1.57   -15.248  
   64.0       desr   +0.94   +1.57   -15.219  
   65.0       desr   +0.94   +1.57   -15.191  
   66.0       desr   +0.94   +1.57   -15.162  
   67.0       desr   +0.94   +1.57   -15.127  
   68.0       desr   +0.94   +1.57   -15.091  
   69.0       desr   +0.94   +1.57   -15.054  
   70.0       desr   +0.94   +1.57   -15.018  
   71.0       desr   +0.94   +1.57   -14.985  
   72.0       desr   +0.94   +1.57   -14.954  
   73.0       desr   +0.94   +1.57   -14.926  
   74.0       desr   +0.94   +1.57   -14.898  
   75.0       desr   +0.94   +1.57   -14.866  
   76.0       desr   +0.94   +1.57   -14.831  
   77.0       desr   +0.94   +1.57   -14.794  
   78.0       desr   +0.94   +1.57   -14.755  
   79.0       desr   +0.94   +1.57   -14.717  
   80.0       desr   +0.94   +1.57   -14.681  
  -15.0       desr   +0.96   +1.58   -14.111  
  -14.0       desr   +0.96   +1.58   -14.651  
  -13.0       desr   +0.96   +1.58   -15.191  
  -12.0       desr   +0.96   +1.58   -15.740  
  -11.0       desr   +0.96   +1.58   -16.247  
  -10.0       desr   +0.96   +1.58   -16.679  
   -9.0       desr   +0.96   +1.58   -17.040  
   -8.0       desr   +0.96   +1.58   -17.332  
   -7.0       desr   +0.96   +1.58   -17.563  
   -6.0       desr   +0.96   +1.58   -17.740  
   -5.0       desr   +0.96   +1.58   -17.875  
   -4.0       desr   +0.96   +1.58   -17.973  
   -3.0       desr   +0.96   +1.58   -18.037  
   -2.0       desr   +0.96   +1.58   -18.061  
   -1.0       desr   +0.96   +1.58   -18.065  
    0.0       desr   +0.96   +1.58   -18.050  
    1.0       desr   +0.96   +1.58   -18.034  
    2.0       desr   +0.96   +1.58   -17.995  
    3.0       desr   +0.96   +1.58   -17.969  
    4.0       desr   +0.96   +1.58   -17.939  
    5.0       desr   +0.96   +1.58   -17.908  
    6.0       desr   +0.96   +1.58   -17.867  
    7.0       desr   +0.96   +1.58   -17.816  
    8.0       desr   +0.96   +1.58   -17.762  
    9.0       desr   +0.96   +1.58   -17.715  
   10.0       desr   +0.96   +1.58   -17.658  
   11.0       desr   +0.96   +1.58   -17.582  
   12.0       desr   +0.96   +1.58   -17.512  
   13.0       desr   +0.96   +1.58   -17.463  
   14.0       desr   +0.96   +1.58   -17.424  
   15.0       desr   +0.96   +1.58   -17.408  
   16.0       desr   +0.96   +1.58   -17.410  
   17.0       desr   +0.96   +1.58   -17.403  
   18.0       desr   +0.96   +1.58   -17.386  
   19.0       desr   +0.96   +1.58   -17.369  
   20.0       desr   +0.96   +1.58   -17.344  
   21.0       desr   +0.96   +1.58   -17.307  
   22.0       desr   +0.96   +1.58   -17.263  
   23.0       desr   +0.96   +1.58   -17.218  
   24.0       desr   +0.96   +1.58   -17.171  
   25.0       desr   +0.96   +1.58   -17.120  
   26.0       desr   +0.96   +1.58   -17.065  
   27.0       desr   +0.96   +1.58   -17.008  
   28.0       desr   +0.96   +1.58   -16.953  
   29.0       desr   +0.96   +1.58   -16.899  
   30.0       desr   +0.96   +1.58   -16.848  
   31.0       desr   +0.96   +1.58   -16.796  
   32.0       desr   +0.96   +1.58   -16.746  
   33.0       desr   +0.96   +1.58   -16.695  
   34.0       desr   +0.96   +1.58   -16.644  
   35.0       desr   +0.96   +1.58   -16.588  
   36.0       desr   +0.96   +1.58   -16.515  
   37.0       desr   +0.96   +1.58   -16.425  
   38.0       desr   +0.96   +1.58   -16.321  
   39.0       desr   +0.96   +1.58   -16.212  
   40.0       desr   +0.96   +1.58   -16.109  
   41.0       desr   +0.96   +1.58   -16.021  
   42.0       desr   +0.96   +1.58   -15.947  
   43.0       desr   +0.96   +1.58   -15.888  
   44.0       desr   +0.96   +1.58   -15.841  
   45.0       desr   +0.96   +1.58   -15.804  
   46.0       desr   +0.96   +1.58   -15.777  
   47.0       desr   +0.96   +1.58   -15.755  
   48.0       desr   +0.96   +1.58   -15.735  
   49.0       desr   +0.96   +1.58   -15.715  
   50.0       desr   +0.96   +1.58   -15.694  
   51.0       desr   +0.96   +1.58   -15.672  
   52.0       desr   +0.96   +1.58   -15.644  
   53.0       desr   +0.96   +1.58   -15.615  
   54.0       desr   +0.96   +1.58   -15.584  
   55.0       desr   +0.96   +1.58   -15.550  
   56.0       desr   +0.96   +1.58   -15.509  
   57.0       desr   +0.96   +1.58   -15.462  
   58.0       desr   +0.96   +1.58   -15.412  
   59.0       desr   +0.96   +1.58   -15.370  
   60.0       desr   +0.96   +1.58   -15.331  
   61.0       desr   +0.96   +1.58   -15.294  
   62.0       desr   +0.96   +1.58   -15.261  
   63.0       desr   +0.96   +1.58   -15.230  
   64.0       desr   +0.96   +1.58   -15.201  
   65.0       desr   +0.96   +1.58   -15.174  
   66.0       desr   +0.96   +1.58   -15.144  
   67.0       desr   +0.96   +1.58   -15.109  
   68.0       desr   +0.96   +1.58   -15.073  
   69.0       desr   +0.96   +1.58   -15.036  
   70.0       desr   +0.96   +1.58   -15.000  
   71.0       desr   +0.96   +1.58   -14.967  
   72.0       desr   +0.96   +1.58   -14.936  
   73.0       desr   +0.96   +1.58   -14.908  
   74.0       desr   +0.96   +1.58   -14.881  
   75.0       desr   +0.96   +1.58   -14.848  
   76.0       desr   +0.96   +1.58   -14.814  
   77.0       desr   +0.96   +1.58   -14.777  
   78.0       desr   +0.96   +1.58   -14.737  
   79.0       desr   +0.96   +1.58   -14.699  
   80.0       desr   +0.96   +1.58   -14.663  
  -15.0       desr   +0.98   +1.59   -14.048  
  -14.0       desr   +0.98   +1.59   -14.594  
  -13.0       desr   +0.98   +1.59   -15.142  
  -12.0       desr   +0.98   +1.59   -15.701  
  -11.0       desr   +0.98   +1.59   -16.215  
  -10.0       desr   +0.98   +1.59   -16.652  
   -9.0       desr   +0.98   +1.59   -17.013  
   -8.0       desr   +0.98   +1.59   -17.306  
   -7.0       desr   +0.98   +1.59   -17.538  
   -6.0       desr   +0.98   +1.59   -17.716  
   -5.0       desr   +0.98   +1.59   -17.852  
   -4.0       desr   +0.98   +1.59   -17.950  
   -3.0       desr   +0.98   +1.59   -18.015  
   -2.0       desr   +0.98   +1.59   -18.040  
   -1.0       desr   +0.98   +1.59   -18.045  
    0.0       desr   +0.98   +1.59   -18.032  
    1.0       desr   +0.98   +1.59   -18.017  
    2.0       desr   +0.98   +1.59   -17.979  
    3.0       desr   +0.98   +1.59   -17.955  
    4.0       desr   +0.98   +1.59   -17.925  
    5.0       desr   +0.98   +1.59   -17.895  
    6.0       desr   +0.98   +1.59   -17.856  
    7.0       desr   +0.98   +1.59   -17.805  
    8.0       desr   +0.98   +1.59   -17.753  
    9.0       desr   +0.98   +1.59   -17.706  
   10.0       desr   +0.98   +1.59   -17.651  
   11.0       desr   +0.98   +1.59   -17.576  
   12.0       desr   +0.98   +1.59   -17.505  
   13.0       desr   +0.98   +1.59   -17.457  
   14.0       desr   +0.98   +1.59   -17.418  
   15.0       desr   +0.98   +1.59   -17.400  
   16.0       desr   +0.98   +1.59   -17.402  
   17.0       desr   +0.98   +1.59   -17.393  
   18.0       desr   +0.98   +1.59   -17.376  
   19.0       desr   +0.98   +1.59   -17.357  
   20.0       desr   +0.98   +1.59   -17.330  
   21.0       desr   +0.98   +1.59   -17.292  
   22.0       desr   +0.98   +1.59   -17.246  
   23.0       desr   +0.98   +1.59   -17.199  
   24.0       desr   +0.98   +1.59   -17.149  
   25.0       desr   +0.98   +1.59   -17.097  
   26.0       desr   +0.98   +1.59   -17.040  
   27.0       desr   +0.98   +1.59   -16.982  
   28.0       desr   +0.98   +1.59   -16.925  
   29.0       desr   +0.98   +1.59   -16.871  
   30.0       desr   +0.98   +1.59   -16.819  
   31.0       desr   +0.98   +1.59   -16.768  
   32.0       desr   +0.98   +1.59   -16.718  
   33.0       desr   +0.98   +1.59   -16.668  
   34.0       desr   +0.98   +1.59   -16.617  
   35.0       desr   +0.98   +1.59   -16.562  
   36.0       desr   +0.98   +1.59   -16.490  
   37.0       desr   +0.98   +1.59   -16.399  
   38.0       desr   +0.98   +1.59   -16.296  
   39.0       desr   +0.98   +1.59   -16.187  
   40.0       desr   +0.98   +1.59   -16.085  
   41.0       desr   +0.98   +1.59   -15.997  
   42.0       desr   +0.98   +1.59   -15.924  
   43.0       desr   +0.98   +1.59   -15.866  
   44.0       desr   +0.98   +1.59   -15.819  
   45.0       desr   +0.98   +1.59   -15.782  
   46.0       desr   +0.98   +1.59   -15.756  
   47.0       desr   +0.98   +1.59   -15.735  
   48.0       desr   +0.98   +1.59   -15.715  
   49.0       desr   +0.98   +1.59   -15.695  
   50.0       desr   +0.98   +1.59   -15.675  
   51.0       desr   +0.98   +1.59   -15.652  
   52.0       desr   +0.98   +1.59   -15.625  
   53.0       desr   +0.98   +1.59   -15.596  
   54.0       desr   +0.98   +1.59   -15.566  
   55.0       desr   +0.98   +1.59   -15.532  
   56.0       desr   +0.98   +1.59   -15.491  
   57.0       desr   +0.98   +1.59   -15.445  
   58.0       desr   +0.98   +1.59   -15.394  
   59.0       desr   +0.98   +1.59   -15.353  
   60.0       desr   +0.98   +1.59   -15.314  
   61.0       desr   +0.98   +1.59   -15.276  
   62.0       desr   +0.98   +1.59   -15.244  
   63.0       desr   +0.98   +1.59   -15.212  
   64.0       desr   +0.98   +1.59   -15.184  
   65.0       desr   +0.98   +1.59   -15.156  
   66.0       desr   +0.98   +1.59   -15.127  
   67.0       desr   +0.98   +1.59   -15.092  
   68.0       desr   +0.98   +1.59   -15.055  
   69.0       desr   +0.98   +1.59   -15.018  
   70.0       desr   +0.98   +1.59   -14.982  
   71.0       desr   +0.98   +1.59   -14.949  
   72.0       desr   +0.98   +1.59   -14.918  
   73.0       desr   +0.98   +1.59   -14.890  
   74.0       desr   +0.98   +1.59   -14.863  
   75.0       desr   +0.98   +1.59   -14.831  
   76.0       desr   +0.98   +1.59   -14.797  
   77.0       desr   +0.98   +1.59   -14.759  
   78.0       desr   +0.98   +1.59   -14.720  
   79.0       desr   +0.98   +1.59   -14.682  
   80.0       desr   +0.98   +1.59   -14.645  
  -15.0       desr   +1.00   +1.60   -13.985  
  -14.0       desr   +1.00   +1.60   -14.536  
  -13.0       desr   +1.00   +1.60   -15.091  
  -12.0       desr   +1.00   +1.60   -15.661  
  -11.0       desr   +1.00   +1.60   -16.184  
  -10.0       desr   +1.00   +1.60   -16.624  
   -9.0       desr   +1.00   +1.60   -16.986  
   -8.0       desr   +1.00   +1.60   -17.280  
   -7.0       desr   +1.00   +1.60   -17.512  
   -6.0       desr   +1.00   +1.60   -17.691  
   -5.0       desr   +1.00   +1.60   -17.828  
   -4.0       desr   +1.00   +1.60   -17.928  
   -3.0       desr   +1.00   +1.60   -17.994  
   -2.0       desr   +1.00   +1.60   -18.020  
   -1.0       desr   +1.00   +1.60   -18.026  
    0.0       desr   +1.00   +1.60   -18.014  
    1.0       desr   +1.00   +1.60   -18.000  
    2.0       desr   +1.00   +1.60   -17.963  
    3.0       desr   +1.00   +1.60   -17.940  
    4.0       desr   +1.00   +1.60   -17.912  
    5.0       desr   +1.00   +1.60   -17.883  
    6.0       desr   +1.00   +1.60   -17.845  
    7.0       desr   +1.00   +1.60   -17.795  
    8.0       desr   +1.00   +1.60   -17.744  
    9.0       desr   +1.00   +1.60   -17.698  
   10.0       desr   +1.00   +1.60   -17.643  
   11.0       desr   +1.00   +1.60   -17.569  
   12.0       desr   +1.00   +1.60   -17.499  
   13.0       desr   +1.00   +1.60   -17.451  
   14.0       desr   +1.00   +1.60   -17.411  
   15.0       desr   +1.00   +1.60   -17.393  
   16.0       desr   +1.00   +1.60   -17.393  
   17.0       desr   +1.00   +1.60   -17.384  
   18.0       desr   +1.00   +1.60   -17.365  
   19.0       desr   +1.00   +1.60   -17.345  
   20.0       desr   +1.00   +1.60   -17.316  
   21.0       desr   +1.00   +1.60   -17.276  
   22.0       desr   +1.00   +1.60   -17.228  
   23.0       desr   +1.00   +1.60   -17.179  
   24.0       desr   +1.00   +1.60   -17.128  
   25.0       desr   +1.00   +1.60   -17.074  
   26.0       desr   +1.00   +1.60   -17.016  
   27.0       desr   +1.00   +1.60   -16.956  
   28.0       desr   +1.00   +1.60   -16.898  
   29.0       desr   +1.00   +1.60   -16.843  
   30.0       desr   +1.00   +1.60   -16.791  
   31.0       desr   +1.00   +1.60   -16.739  
   32.0       desr   +1.00   +1.60   -16.690  
   33.0       desr   +1.00   +1.60   -16.640  
   34.0       desr   +1.00   +1.60   -16.590  
   35.0       desr   +1.00   +1.60   -16.535  
   36.0       desr   +1.00   +1.60   -16.464  
   37.0       desr   +1.00   +1.60   -16.374  
   38.0       desr   +1.00   +1.60   -16.272  
   39.0       desr   +1.00   +1.60   -16.163  
   40.0       desr   +1.00   +1.60   -16.061  
   41.0       desr   +1.00   +1.60   -15.973  
   42.0       desr   +1.00   +1.60   -15.901  
   43.0       desr   +1.00   +1.60   -15.843  
   44.0       desr   +1.00   +1.60   -15.797  
   45.0       desr   +1.00   +1.60   -15.761  
   46.0       desr   +1.00   +1.60   -15.735  
   47.0       desr   +1.00   +1.60   -15.714  
   48.0       desr   +1.00   +1.60   -15.695  
   49.0       desr   +1.00   +1.60   -15.676  
   50.0       desr   +1.00   +1.60   -15.655  
   51.0       desr   +1.00   +1.60   -15.633  
   52.0       desr   +1.00   +1.60   -15.606  
   53.0       desr   +1.00   +1.60   -15.578  
   54.0       desr   +1.00   +1.60   -15.548  
   55.0       desr   +1.00   +1.60   -15.514  
   56.0       desr   +1.00   +1.60   -15.474  
   57.0       desr   +1.00   +1.60   -15.427  
   58.0       desr   +1.00   +1.60   -15.377  
   59.0       desr   +1.00   +1.60   -15.336  
   60.0       desr   +1.00   +1.60   -15.297  
   61.0       desr   +1.00   +1.60   -15.259  
   62.0       desr   +1.00   +1.60   -15.226  
   63.0       desr   +1.00   +1.60   -15.195  
   64.0       desr   +1.00   +1.60   -15.166  
   65.0       desr   +1.00   +1.60   -15.139  
   66.0       desr   +1.00   +1.60   -15.109  
   67.0       desr   +1.00   +1.60   -15.074  
   68.0       desr   +1.00   +1.60   -15.037  
   69.0       desr   +1.00   +1.60   -15.000  
   70.0       desr   +1.00   +1.60   -14.965  
   71.0       desr   +1.00   +1.60   -14.932  
   72.0       desr   +1.00   +1.60   -14.901  
   73.0       desr   +1.00   +1.60   -14.873  
   74.0       desr   +1.00   +1.60   -14.846  
   75.0       desr   +1.00   +1.60   -14.814  
   76.0       desr   +1.00   +1.60   -14.780  
   77.0       desr   +1.00   +1.60   -14.742  
   78.0       desr   +1.00   +1.60   -14.703  
   79.0       desr   +1.00   +1.60   -14.664  
   80.0       desr   +1.00   +1.60   -14.628  
  -15.0       desr   +1.02   +1.61   -13.921  
  -14.0       desr   +1.02   +1.61   -14.477  
  -13.0       desr   +1.02   +1.61   -15.040  
  -12.0       desr   +1.02   +1.61   -15.621  
  -11.0       desr   +1.02   +1.61   -16.152  
  -10.0       desr   +1.02   +1.61   -16.597  
   -9.0       desr   +1.02   +1.61   -16.960  
   -8.0       desr   +1.02   +1.61   -17.253  
   -7.0       desr   +1.02   +1.61   -17.486  
   -6.0       desr   +1.02   +1.61   -17.666  
   -5.0       desr   +1.02   +1.61   -17.804  
   -4.0       desr   +1.02   +1.61   -17.905  
   -3.0       desr   +1.02   +1.61   -17.972  
   -2.0       desr   +1.02   +1.61   -17.999  
   -1.0       desr   +1.02   +1.61   -18.007  
    0.0       desr   +1.02   +1.61   -17.995  
    1.0       desr   +1.02   +1.61   -17.983  
    2.0       desr   +1.02   +1.61   -17.947  
    3.0       desr   +1.02   +1.61   -17.925  
    4.0       desr   +1.02   +1.61   -17.898  
    5.0       desr   +1.02   +1.61   -17.871  
    6.0       desr   +1.02   +1.61   -17.834  
    7.0       desr   +1.02   +1.61   -17.785  
    8.0       desr   +1.02   +1.61   -17.735  
    9.0       desr   +1.02   +1.61   -17.690  
   10.0       desr   +1.02   +1.61   -17.636  
   11.0       desr   +1.02   +1.61   -17.563  
   12.0       desr   +1.02   +1.61   -17.493  
   13.0       desr   +1.02   +1.61   -17.445  
   14.0       desr   +1.02   +1.61   -17.405  
   15.0       desr   +1.02   +1.61   -17.387  
   16.0       desr   +1.02   +1.61   -17.386  
   17.0       desr   +1.02   +1.61   -17.376  
   18.0       desr   +1.02   +1.61   -17.355  
   19.0       desr   +1.02   +1.61   -17.333  
   20.0       desr   +1.02   +1.61   -17.302  
   21.0       desr   +1.02   +1.61   -17.260  
   22.0       desr   +1.02   +1.61   -17.211  
   23.0       desr   +1.02   +1.61   -17.160  
   24.0       desr   +1.02   +1.61   -17.107  
   25.0       desr   +1.02   +1.61   -17.051  
   26.0       desr   +1.02   +1.61   -16.991  
   27.0       desr   +1.02   +1.61   -16.930  
   28.0       desr   +1.02   +1.61   -16.871  
   29.0       desr   +1.02   +1.61   -16.815  
   30.0       desr   +1.02   +1.61   -16.762  
   31.0       desr   +1.02   +1.61   -16.711  
   32.0       desr   +1.02   +1.61   -16.662  
   33.0       desr   +1.02   +1.61   -16.613  
   34.0       desr   +1.02   +1.61   -16.563  
   35.0       desr   +1.02   +1.61   -16.509  
   36.0       desr   +1.02   +1.61   -16.438  
   37.0       desr   +1.02   +1.61   -16.349  
   38.0       desr   +1.02   +1.61   -16.247  
   39.0       desr   +1.02   +1.61   -16.139  
   40.0       desr   +1.02   +1.61   -16.037  
   41.0       desr   +1.02   +1.61   -15.950  
   42.0       desr   +1.02   +1.61   -15.878  
   43.0       desr   +1.02   +1.61   -15.821  
   44.0       desr   +1.02   +1.61   -15.775  
   45.0       desr   +1.02   +1.61   -15.739  
   46.0       desr   +1.02   +1.61   -15.714  
   47.0       desr   +1.02   +1.61   -15.694  
   48.0       desr   +1.02   +1.61   -15.676  
   49.0       desr   +1.02   +1.61   -15.656  
   50.0       desr   +1.02   +1.61   -15.636  
   51.0       desr   +1.02   +1.61   -15.615  
   52.0       desr   +1.02   +1.61   -15.588  
   53.0       desr   +1.02   +1.61   -15.560  
   54.0       desr   +1.02   +1.61   -15.530  
   55.0       desr   +1.02   +1.61   -15.497  
   56.0       desr   +1.02   +1.61   -15.457  
   57.0       desr   +1.02   +1.61   -15.410  
   58.0       desr   +1.02   +1.61   -15.360  
   59.0       desr   +1.02   +1.61   -15.319  
   60.0       desr   +1.02   +1.61   -15.280  
   61.0       desr   +1.02   +1.61   -15.243  
   62.0       desr   +1.02   +1.61   -15.210  
   63.0       desr   +1.02   +1.61   -15.179  
   64.0       desr   +1.02   +1.61   -15.150  
   65.0       desr   +1.02   +1.61   -15.122  
   66.0       desr   +1.02   +1.61   -15.092  
   67.0       desr   +1.02   +1.61   -15.057  
   68.0       desr   +1.02   +1.61   -15.020  
   69.0       desr   +1.02   +1.61   -14.983  
   70.0       desr   +1.02   +1.61   -14.948  
   71.0       desr   +1.02   +1.61   -14.915  
   72.0       desr   +1.02   +1.61   -14.884  
   73.0       desr   +1.02   +1.61   -14.856  
   74.0       desr   +1.02   +1.61   -14.829  
   75.0       desr   +1.02   +1.61   -14.797  
   76.0       desr   +1.02   +1.61   -14.763  
   77.0       desr   +1.02   +1.61   -14.726  
   78.0       desr   +1.02   +1.61   -14.686  
   79.0       desr   +1.02   +1.61   -14.648  
   80.0       desr   +1.02   +1.61   -14.611  
  -15.0       desr   +1.04   +1.63   -13.856  
  -14.0       desr   +1.04   +1.63   -14.418  
  -13.0       desr   +1.04   +1.63   -14.989  
  -12.0       desr   +1.04   +1.63   -15.580  
  -11.0       desr   +1.04   +1.63   -16.120  
  -10.0       desr   +1.04   +1.63   -16.569  
   -9.0       desr   +1.04   +1.63   -16.932  
   -8.0       desr   +1.04   +1.63   -17.227  
   -7.0       desr   +1.04   +1.63   -17.460  
   -6.0       desr   +1.04   +1.63   -17.641  
   -5.0       desr   +1.04   +1.63   -17.780  
   -4.0       desr   +1.04   +1.63   -17.881  
   -3.0       desr   +1.04   +1.63   -17.950  
   -2.0       desr   +1.04   +1.63   -17.978  
   -1.0       desr   +1.04   +1.63   -17.987  
    0.0       desr   +1.04   +1.63   -17.977  
    1.0       desr   +1.04   +1.63   -17.965  
    2.0       desr   +1.04   +1.63   -17.931  
    3.0       desr   +1.04   +1.63   -17.911  
    4.0       desr   +1.04   +1.63   -17.885  
    5.0       desr   +1.04   +1.63   -17.858  
    6.0       desr   +1.04   +1.63   -17.823  
    7.0       desr   +1.04   +1.63   -17.776  
    8.0       desr   +1.04   +1.63   -17.727  
