  phase   passband   delta    dm15       mag  
   80.0       desr   -0.30   +0.89   -16.201  
  -15.0       desr   -0.28   +0.90   -16.465  
  -14.0       desr   -0.28   +0.90   -16.688  
  -13.0       desr   -0.28   +0.90   -16.972  
  -12.0       desr   -0.28   +0.90   -17.268  
  -11.0       desr   -0.28   +0.90   -17.574  
  -10.0       desr   -0.28   +0.90   -17.806  
   -9.0       desr   -0.28   +0.90   -18.003  
   -8.0       desr   -0.28   +0.90   -18.213  
   -7.0       desr   -0.28   +0.90   -18.441  
   -6.0       desr   -0.28   +0.90   -18.666  
   -5.0       desr   -0.28   +0.90   -18.847  
   -4.0       desr   -0.28   +0.90   -18.949  
   -3.0       desr   -0.28   +0.90   -18.963  
   -2.0       desr   -0.28   +0.90   -18.932  
   -1.0       desr   -0.28   +0.90   -18.868  
    0.0       desr   -0.28   +0.90   -18.832  
    1.0       desr   -0.28   +0.90   -18.848  
    2.0       desr   -0.28   +0.90   -18.810  
    3.0       desr   -0.28   +0.90   -18.735  
    4.0       desr   -0.28   +0.90   -18.697  
    5.0       desr   -0.28   +0.90   -18.689  
    6.0       desr   -0.28   +0.90   -18.696  
    7.0       desr   -0.28   +0.90   -18.695  
    8.0       desr   -0.28   +0.90   -18.658  
    9.0       desr   -0.28   +0.90   -18.575  
   10.0       desr   -0.28   +0.90   -18.507  
   11.0       desr   -0.28   +0.90   -18.456  
   12.0       desr   -0.28   +0.90   -18.415  
   13.0       desr   -0.28   +0.90   -18.425  
   14.0       desr   -0.28   +0.90   -18.476  
   15.0       desr   -0.28   +0.90   -18.511  
   16.0       desr   -0.28   +0.90   -18.529  
   17.0       desr   -0.28   +0.90   -18.579  
   18.0       desr   -0.28   +0.90   -18.646  
   19.0       desr   -0.28   +0.90   -18.694  
   20.0       desr   -0.28   +0.90   -18.728  
   21.0       desr   -0.28   +0.90   -18.763  
   22.0       desr   -0.28   +0.90   -18.804  
   23.0       desr   -0.28   +0.90   -18.841  
   24.0       desr   -0.28   +0.90   -18.885  
   25.0       desr   -0.28   +0.90   -18.914  
   26.0       desr   -0.28   +0.90   -18.933  
   27.0       desr   -0.28   +0.90   -18.932  
   28.0       desr   -0.28   +0.90   -18.908  
   29.0       desr   -0.28   +0.90   -18.870  
   30.0       desr   -0.28   +0.90   -18.820  
   31.0       desr   -0.28   +0.90   -18.756  
   32.0       desr   -0.28   +0.90   -18.669  
   33.0       desr   -0.28   +0.90   -18.575  
   34.0       desr   -0.28   +0.90   -18.479  
   35.0       desr   -0.28   +0.90   -18.392  
   36.0       desr   -0.28   +0.90   -18.330  
   37.0       desr   -0.28   +0.90   -18.291  
   38.0       desr   -0.28   +0.90   -18.263  
   39.0       desr   -0.28   +0.90   -18.236  
   40.0       desr   -0.28   +0.90   -18.195  
   41.0       desr   -0.28   +0.90   -18.149  
   42.0       desr   -0.28   +0.90   -18.099  
   43.0       desr   -0.28   +0.90   -18.044  
   44.0       desr   -0.28   +0.90   -17.979  
   45.0       desr   -0.28   +0.90   -17.898  
   46.0       desr   -0.28   +0.90   -17.793  
   47.0       desr   -0.28   +0.90   -17.676  
   48.0       desr   -0.28   +0.90   -17.556  
   49.0       desr   -0.28   +0.90   -17.438  
   50.0       desr   -0.28   +0.90   -17.338  
   51.0       desr   -0.28   +0.90   -17.235  
   52.0       desr   -0.28   +0.90   -17.112  
   53.0       desr   -0.28   +0.90   -16.990  
   54.0       desr   -0.28   +0.90   -16.939  
   55.0       desr   -0.28   +0.90   -16.909  
   56.0       desr   -0.28   +0.90   -16.887  
   57.0       desr   -0.28   +0.90   -16.870  
   58.0       desr   -0.28   +0.90   -16.850  
   59.0       desr   -0.28   +0.90   -16.857  
   60.0       desr   -0.28   +0.90   -16.872  
   61.0       desr   -0.28   +0.90   -16.891  
   62.0       desr   -0.28   +0.90   -16.879  
   63.0       desr   -0.28   +0.90   -16.868  
   64.0       desr   -0.28   +0.90   -16.851  
   65.0       desr   -0.28   +0.90   -16.830  
   66.0       desr   -0.28   +0.90   -16.799  
   67.0       desr   -0.28   +0.90   -16.756  
   68.0       desr   -0.28   +0.90   -16.701  
   69.0       desr   -0.28   +0.90   -16.649  
   70.0       desr   -0.28   +0.90   -16.597  
   71.0       desr   -0.28   +0.90   -16.543  
   72.0       desr   -0.28   +0.90   -16.493  
   73.0       desr   -0.28   +0.90   -16.443  
   74.0       desr   -0.28   +0.90   -16.407  
   75.0       desr   -0.28   +0.90   -16.368  
   76.0       desr   -0.28   +0.90   -16.330  
   77.0       desr   -0.28   +0.90   -16.294  
   78.0       desr   -0.28   +0.90   -16.257  
   79.0       desr   -0.28   +0.90   -16.216  
   80.0       desr   -0.28   +0.90   -16.185  
  -15.0       desr   -0.26   +0.91   -16.453  
  -14.0       desr   -0.26   +0.91   -16.682  
  -13.0       desr   -0.26   +0.91   -16.967  
  -12.0       desr   -0.26   +0.91   -17.261  
  -11.0       desr   -0.26   +0.91   -17.563  
  -10.0       desr   -0.26   +0.91   -17.793  
   -9.0       desr   -0.26   +0.91   -17.989  
   -8.0       desr   -0.26   +0.91   -18.200  
   -7.0       desr   -0.26   +0.91   -18.428  
   -6.0       desr   -0.26   +0.91   -18.652  
   -5.0       desr   -0.26   +0.91   -18.833  
   -4.0       desr   -0.26   +0.91   -18.935  
   -3.0       desr   -0.26   +0.91   -18.948  
   -2.0       desr   -0.26   +0.91   -18.917  
   -1.0       desr   -0.26   +0.91   -18.852  
    0.0       desr   -0.26   +0.91   -18.814  
    1.0       desr   -0.26   +0.91   -18.828  
    2.0       desr   -0.26   +0.91   -18.787  
    3.0       desr   -0.26   +0.91   -18.710  
    4.0       desr   -0.26   +0.91   -18.669  
    5.0       desr   -0.26   +0.91   -18.659  
    6.0       desr   -0.26   +0.91   -18.664  
    7.0       desr   -0.26   +0.91   -18.662  
    8.0       desr   -0.26   +0.91   -18.623  
    9.0       desr   -0.26   +0.91   -18.541  
   10.0       desr   -0.26   +0.91   -18.473  
   11.0       desr   -0.26   +0.91   -18.423  
   12.0       desr   -0.26   +0.91   -18.384  
   13.0       desr   -0.26   +0.91   -18.397  
   14.0       desr   -0.26   +0.91   -18.450  
   15.0       desr   -0.26   +0.91   -18.487  
   16.0       desr   -0.26   +0.91   -18.506  
   17.0       desr   -0.26   +0.91   -18.557  
   18.0       desr   -0.26   +0.91   -18.625  
   19.0       desr   -0.26   +0.91   -18.672  
   20.0       desr   -0.26   +0.91   -18.705  
   21.0       desr   -0.26   +0.91   -18.739  
   22.0       desr   -0.26   +0.91   -18.780  
   23.0       desr   -0.26   +0.91   -18.817  
   24.0       desr   -0.26   +0.91   -18.860  
   25.0       desr   -0.26   +0.91   -18.890  
   26.0       desr   -0.26   +0.91   -18.910  
   27.0       desr   -0.26   +0.91   -18.910  
   28.0       desr   -0.26   +0.91   -18.888  
   29.0       desr   -0.26   +0.91   -18.852  
   30.0       desr   -0.26   +0.91   -18.805  
   31.0       desr   -0.26   +0.91   -18.743  
   32.0       desr   -0.26   +0.91   -18.658  
   33.0       desr   -0.26   +0.91   -18.567  
   34.0       desr   -0.26   +0.91   -18.471  
   35.0       desr   -0.26   +0.91   -18.385  
   36.0       desr   -0.26   +0.91   -18.321  
   37.0       desr   -0.26   +0.91   -18.279  
   38.0       desr   -0.26   +0.91   -18.246  
   39.0       desr   -0.26   +0.91   -18.216  
   40.0       desr   -0.26   +0.91   -18.171  
   41.0       desr   -0.26   +0.91   -18.121  
   42.0       desr   -0.26   +0.91   -18.067  
   43.0       desr   -0.26   +0.91   -18.010  
   44.0       desr   -0.26   +0.91   -17.944  
   45.0       desr   -0.26   +0.91   -17.863  
   46.0       desr   -0.26   +0.91   -17.758  
   47.0       desr   -0.26   +0.91   -17.641  
   48.0       desr   -0.26   +0.91   -17.522  
   49.0       desr   -0.26   +0.91   -17.405  
   50.0       desr   -0.26   +0.91   -17.306  
   51.0       desr   -0.26   +0.91   -17.204  
   52.0       desr   -0.26   +0.91   -17.081  
   53.0       desr   -0.26   +0.91   -16.960  
   54.0       desr   -0.26   +0.91   -16.909  
   55.0       desr   -0.26   +0.91   -16.878  
   56.0       desr   -0.26   +0.91   -16.856  
   57.0       desr   -0.26   +0.91   -16.838  
   58.0       desr   -0.26   +0.91   -16.817  
   59.0       desr   -0.26   +0.91   -16.824  
   60.0       desr   -0.26   +0.91   -16.839  
   61.0       desr   -0.26   +0.91   -16.858  
   62.0       desr   -0.26   +0.91   -16.847  
   63.0       desr   -0.26   +0.91   -16.837  
   64.0       desr   -0.26   +0.91   -16.821  
   65.0       desr   -0.26   +0.91   -16.802  
   66.0       desr   -0.26   +0.91   -16.776  
   67.0       desr   -0.26   +0.91   -16.734  
   68.0       desr   -0.26   +0.91   -16.676  
   69.0       desr   -0.26   +0.91   -16.624  
   70.0       desr   -0.26   +0.91   -16.572  
   71.0       desr   -0.26   +0.91   -16.519  
   72.0       desr   -0.26   +0.91   -16.474  
   73.0       desr   -0.26   +0.91   -16.425  
   74.0       desr   -0.26   +0.91   -16.386  
   75.0       desr   -0.26   +0.91   -16.349  
   76.0       desr   -0.26   +0.91   -16.311  
   77.0       desr   -0.26   +0.91   -16.275  
   78.0       desr   -0.26   +0.91   -16.239  
   79.0       desr   -0.26   +0.91   -16.199  
   80.0       desr   -0.26   +0.91   -16.169  
  -15.0       desr   -0.24   +0.92   -16.439  
  -14.0       desr   -0.24   +0.92   -16.674  
  -13.0       desr   -0.24   +0.92   -16.961  
  -12.0       desr   -0.24   +0.92   -17.253  
  -11.0       desr   -0.24   +0.92   -17.551  
  -10.0       desr   -0.24   +0.92   -17.780  
   -9.0       desr   -0.24   +0.92   -17.975  
   -8.0       desr   -0.24   +0.92   -18.186  
   -7.0       desr   -0.24   +0.92   -18.414  
   -6.0       desr   -0.24   +0.92   -18.638  
   -5.0       desr   -0.24   +0.92   -18.819  
   -4.0       desr   -0.24   +0.92   -18.921  
   -3.0       desr   -0.24   +0.92   -18.934  
   -2.0       desr   -0.24   +0.92   -18.901  
   -1.0       desr   -0.24   +0.92   -18.835  
    0.0       desr   -0.24   +0.92   -18.796  
    1.0       desr   -0.24   +0.92   -18.808  
    2.0       desr   -0.24   +0.92   -18.765  
    3.0       desr   -0.24   +0.92   -18.684  
    4.0       desr   -0.24   +0.92   -18.641  
    5.0       desr   -0.24   +0.92   -18.629  
    6.0       desr   -0.24   +0.92   -18.632  
    7.0       desr   -0.24   +0.92   -18.629  
    8.0       desr   -0.24   +0.92   -18.590  
    9.0       desr   -0.24   +0.92   -18.507  
   10.0       desr   -0.24   +0.92   -18.440  
   11.0       desr   -0.24   +0.92   -18.391  
   12.0       desr   -0.24   +0.92   -18.354  
   13.0       desr   -0.24   +0.92   -18.369  
   14.0       desr   -0.24   +0.92   -18.424  
   15.0       desr   -0.24   +0.92   -18.463  
   16.0       desr   -0.24   +0.92   -18.484  
   17.0       desr   -0.24   +0.92   -18.535  
   18.0       desr   -0.24   +0.92   -18.603  
   19.0       desr   -0.24   +0.92   -18.650  
   20.0       desr   -0.24   +0.92   -18.683  
   21.0       desr   -0.24   +0.92   -18.716  
   22.0       desr   -0.24   +0.92   -18.756  
   23.0       desr   -0.24   +0.92   -18.793  
   24.0       desr   -0.24   +0.92   -18.836  
   25.0       desr   -0.24   +0.92   -18.866  
   26.0       desr   -0.24   +0.92   -18.887  
   27.0       desr   -0.24   +0.92   -18.888  
   28.0       desr   -0.24   +0.92   -18.868  
   29.0       desr   -0.24   +0.92   -18.834  
   30.0       desr   -0.24   +0.92   -18.790  
   31.0       desr   -0.24   +0.92   -18.730  
   32.0       desr   -0.24   +0.92   -18.647  
   33.0       desr   -0.24   +0.92   -18.557  
   34.0       desr   -0.24   +0.92   -18.463  
   35.0       desr   -0.24   +0.92   -18.376  
   36.0       desr   -0.24   +0.92   -18.311  
   37.0       desr   -0.24   +0.92   -18.266  
   38.0       desr   -0.24   +0.92   -18.230  
   39.0       desr   -0.24   +0.92   -18.195  
   40.0       desr   -0.24   +0.92   -18.146  
   41.0       desr   -0.24   +0.92   -18.092  
   42.0       desr   -0.24   +0.92   -18.035  
   43.0       desr   -0.24   +0.92   -17.977  
   44.0       desr   -0.24   +0.92   -17.910  
   45.0       desr   -0.24   +0.92   -17.828  
   46.0       desr   -0.24   +0.92   -17.723  
   47.0       desr   -0.24   +0.92   -17.607  
   48.0       desr   -0.24   +0.92   -17.489  
   49.0       desr   -0.24   +0.92   -17.373  
   50.0       desr   -0.24   +0.92   -17.275  
   51.0       desr   -0.24   +0.92   -17.173  
   52.0       desr   -0.24   +0.92   -17.051  
   53.0       desr   -0.24   +0.92   -16.930  
   54.0       desr   -0.24   +0.92   -16.879  
   55.0       desr   -0.24   +0.92   -16.848  
   56.0       desr   -0.24   +0.92   -16.825  
   57.0       desr   -0.24   +0.92   -16.806  
   58.0       desr   -0.24   +0.92   -16.784  
   59.0       desr   -0.24   +0.92   -16.791  
   60.0       desr   -0.24   +0.92   -16.806  
   61.0       desr   -0.24   +0.92   -16.826  
   62.0       desr   -0.24   +0.92   -16.815  
   63.0       desr   -0.24   +0.92   -16.807  
   64.0       desr   -0.24   +0.92   -16.792  
   65.0       desr   -0.24   +0.92   -16.777  
   66.0       desr   -0.24   +0.92   -16.752  
   67.0       desr   -0.24   +0.92   -16.711  
   68.0       desr   -0.24   +0.92   -16.653  
   69.0       desr   -0.24   +0.92   -16.603  
   70.0       desr   -0.24   +0.92   -16.551  
   71.0       desr   -0.24   +0.92   -16.498  
   72.0       desr   -0.24   +0.92   -16.454  
   73.0       desr   -0.24   +0.92   -16.405  
   74.0       desr   -0.24   +0.92   -16.363  
   75.0       desr   -0.24   +0.92   -16.327  
   76.0       desr   -0.24   +0.92   -16.291  
   77.0       desr   -0.24   +0.92   -16.256  
   78.0       desr   -0.24   +0.92   -16.221  
   79.0       desr   -0.24   +0.92   -16.183  
   80.0       desr   -0.24   +0.92   -16.156  
  -15.0       desr   -0.22   +0.93   -16.425  
  -14.0       desr   -0.22   +0.93   -16.666  
  -13.0       desr   -0.22   +0.93   -16.955  
  -12.0       desr   -0.22   +0.93   -17.245  
  -11.0       desr   -0.22   +0.93   -17.540  
  -10.0       desr   -0.22   +0.93   -17.766  
   -9.0       desr   -0.22   +0.93   -17.961  
   -8.0       desr   -0.22   +0.93   -18.172  
   -7.0       desr   -0.22   +0.93   -18.400  
   -6.0       desr   -0.22   +0.93   -18.624  
   -5.0       desr   -0.22   +0.93   -18.805  
   -4.0       desr   -0.22   +0.93   -18.906  
   -3.0       desr   -0.22   +0.93   -18.919  
   -2.0       desr   -0.22   +0.93   -18.886  
   -1.0       desr   -0.22   +0.93   -18.818  
    0.0       desr   -0.22   +0.93   -18.777  
    1.0       desr   -0.22   +0.93   -18.788  
    2.0       desr   -0.22   +0.93   -18.743  
    3.0       desr   -0.22   +0.93   -18.659  
    4.0       desr   -0.22   +0.93   -18.613  
    5.0       desr   -0.22   +0.93   -18.599  
    6.0       desr   -0.22   +0.93   -18.600  
    7.0       desr   -0.22   +0.93   -18.596  
    8.0       desr   -0.22   +0.93   -18.556  
    9.0       desr   -0.22   +0.93   -18.473  
   10.0       desr   -0.22   +0.93   -18.407  
   11.0       desr   -0.22   +0.93   -18.359  
   12.0       desr   -0.22   +0.93   -18.325  
   13.0       desr   -0.22   +0.93   -18.342  
   14.0       desr   -0.22   +0.93   -18.399  
   15.0       desr   -0.22   +0.93   -18.440  
   16.0       desr   -0.22   +0.93   -18.462  
   17.0       desr   -0.22   +0.93   -18.514  
   18.0       desr   -0.22   +0.93   -18.582  
   19.0       desr   -0.22   +0.93   -18.629  
   20.0       desr   -0.22   +0.93   -18.661  
   21.0       desr   -0.22   +0.93   -18.694  
   22.0       desr   -0.22   +0.93   -18.732  
   23.0       desr   -0.22   +0.93   -18.768  
   24.0       desr   -0.22   +0.93   -18.812  
   25.0       desr   -0.22   +0.93   -18.842  
   26.0       desr   -0.22   +0.93   -18.864  
   27.0       desr   -0.22   +0.93   -18.867  
   28.0       desr   -0.22   +0.93   -18.848  
   29.0       desr   -0.22   +0.93   -18.816  
   30.0       desr   -0.22   +0.93   -18.774  
   31.0       desr   -0.22   +0.93   -18.717  
   32.0       desr   -0.22   +0.93   -18.636  
   33.0       desr   -0.22   +0.93   -18.548  
   34.0       desr   -0.22   +0.93   -18.454  
   35.0       desr   -0.22   +0.93   -18.367  
   36.0       desr   -0.22   +0.93   -18.301  
   37.0       desr   -0.22   +0.93   -18.253  
   38.0       desr   -0.22   +0.93   -18.213  
   39.0       desr   -0.22   +0.93   -18.174  
   40.0       desr   -0.22   +0.93   -18.121  
   41.0       desr   -0.22   +0.93   -18.063  
   42.0       desr   -0.22   +0.93   -18.004  
   43.0       desr   -0.22   +0.93   -17.943  
   44.0       desr   -0.22   +0.93   -17.875  
   45.0       desr   -0.22   +0.93   -17.793  
   46.0       desr   -0.22   +0.93   -17.689  
   47.0       desr   -0.22   +0.93   -17.573  
   48.0       desr   -0.22   +0.93   -17.456  
   49.0       desr   -0.22   +0.93   -17.341  
   50.0       desr   -0.22   +0.93   -17.244  
   51.0       desr   -0.22   +0.93   -17.143  
   52.0       desr   -0.22   +0.93   -17.022  
   53.0       desr   -0.22   +0.93   -16.901  
   54.0       desr   -0.22   +0.93   -16.850  
   55.0       desr   -0.22   +0.93   -16.818  
   56.0       desr   -0.22   +0.93   -16.794  
   57.0       desr   -0.22   +0.93   -16.775  
