  phase   passband   delta    dm15       mag  
   27.0       desr   +1.12   +1.67   -15.363  
   28.0       desr   +1.12   +1.67   -15.316  
   29.0       desr   +1.12   +1.67   -15.276  
   30.0       desr   +1.12   +1.67   -15.234  
   31.0       desr   +1.12   +1.67   -15.197  
   32.0       desr   +1.12   +1.67   -15.163  
   33.0       desr   +1.12   +1.67   -15.139  
   34.0       desr   +1.12   +1.67   -15.120  
   35.0       desr   +1.12   +1.67   -15.106  
   36.0       desr   +1.12   +1.67   -15.090  
   37.0       desr   +1.12   +1.67   -15.071  
   38.0       desr   +1.12   +1.67   -15.048  
   39.0       desr   +1.12   +1.67   -15.023  
   40.0       desr   +1.12   +1.67   -14.998  
   41.0       desr   +1.12   +1.67   -14.977  
   42.0       desr   +1.12   +1.67   -14.958  
   43.0       desr   +1.12   +1.67   -14.943  
   44.0       desr   +1.12   +1.67   -14.928  
   45.0       desr   +1.12   +1.67   -14.918  
   46.0       desr   +1.12   +1.67   -14.909  
   47.0       desr   +1.12   +1.67   -14.902  
   48.0       desr   +1.12   +1.67   -14.892  
   49.0       desr   +1.12   +1.67   -14.878  
   50.0       desr   +1.12   +1.67   -14.860  
   51.0       desr   +1.12   +1.67   -14.838  
   52.0       desr   +1.12   +1.67   -14.815  
   53.0       desr   +1.12   +1.67   -14.792  
   54.0       desr   +1.12   +1.67   -14.771  
   55.0       desr   +1.12   +1.67   -14.754  
   56.0       desr   +1.12   +1.67   -14.741  
   57.0       desr   +1.12   +1.67   -14.731  
   58.0       desr   +1.12   +1.67   -14.723  
   59.0       desr   +1.12   +1.67   -14.715  
   60.0       desr   +1.12   +1.67   -14.703  
   61.0       desr   +1.12   +1.67   -14.687  
   62.0       desr   +1.12   +1.67   -14.668  
   63.0       desr   +1.12   +1.67   -14.645  
   64.0       desr   +1.12   +1.67   -14.620  
   65.0       desr   +1.12   +1.67   -14.594  
   66.0       desr   +1.12   +1.67   -14.570  
   67.0       desr   +1.12   +1.67   -14.550  
   68.0       desr   +1.12   +1.67   -14.534  
   69.0       desr   +1.12   +1.67   -14.523  
   70.0       desr   +1.12   +1.67   -14.514  
   71.0       desr   +1.12   +1.67   -14.506  
   72.0       desr   +1.12   +1.67   -14.497  
   73.0       desr   +1.12   +1.67   -14.486  
   74.0       desr   +1.12   +1.67   -14.473  
   75.0       desr   +1.12   +1.67   -14.456  
   76.0       desr   +1.12   +1.67   -14.438  
   77.0       desr   +1.12   +1.67   -14.418  
   78.0       desr   +1.12   +1.67   -14.397  
   79.0       desr   +1.12   +1.67   -14.376  
   80.0       desr   +1.12   +1.67   -14.356  
  -15.0       desr   +1.14   +1.68   -14.683  
  -14.0       desr   +1.14   +1.68   -15.031  
  -13.0       desr   +1.14   +1.68   -15.404  
  -12.0       desr   +1.14   +1.68   -15.849  
  -11.0       desr   +1.14   +1.68   -16.313  
  -10.0       desr   +1.14   +1.68   -16.724  
   -9.0       desr   +1.14   +1.68   -17.032  
   -8.0       desr   +1.14   +1.68   -17.264  
   -7.0       desr   +1.14   +1.68   -17.444  
   -6.0       desr   +1.14   +1.68   -17.615  
   -5.0       desr   +1.14   +1.68   -17.760  
   -4.0       desr   +1.14   +1.68   -17.892  
   -3.0       desr   +1.14   +1.68   -17.990  
   -2.0       desr   +1.14   +1.68   -18.066  
   -1.0       desr   +1.14   +1.68   -18.108  
    0.0       desr   +1.14   +1.68   -18.129  
    1.0       desr   +1.14   +1.68   -18.113  
    2.0       desr   +1.14   +1.68   -18.067  
    3.0       desr   +1.14   +1.68   -17.987  
    4.0       desr   +1.14   +1.68   -17.889  
    5.0       desr   +1.14   +1.68   -17.771  
    6.0       desr   +1.14   +1.68   -17.641  
    7.0       desr   +1.14   +1.68   -17.499  
    8.0       desr   +1.14   +1.68   -17.353  
    9.0       desr   +1.14   +1.68   -17.198  
   10.0       desr   +1.14   +1.68   -17.041  
   11.0       desr   +1.14   +1.68   -16.896  
   12.0       desr   +1.14   +1.68   -16.775  
   13.0       desr   +1.14   +1.68   -16.671  
   14.0       desr   +1.14   +1.68   -16.569  
   15.0       desr   +1.14   +1.68   -16.453  
   16.0       desr   +1.14   +1.68   -16.332  
   17.0       desr   +1.14   +1.68   -16.201  
   18.0       desr   +1.14   +1.68   -16.072  
   19.0       desr   +1.14   +1.68   -15.950  
   20.0       desr   +1.14   +1.68   -15.842  
   21.0       desr   +1.14   +1.68   -15.753  
   22.0       desr   +1.14   +1.68   -15.675  
   23.0       desr   +1.14   +1.68   -15.603  
   24.0       desr   +1.14   +1.68   -15.526  
   25.0       desr   +1.14   +1.68   -15.453  
   26.0       desr   +1.14   +1.68   -15.387  
   27.0       desr   +1.14   +1.68   -15.336  
   28.0       desr   +1.14   +1.68   -15.290  
   29.0       desr   +1.14   +1.68   -15.250  
   30.0       desr   +1.14   +1.68   -15.209  
   31.0       desr   +1.14   +1.68   -15.172  
   32.0       desr   +1.14   +1.68   -15.139  
   33.0       desr   +1.14   +1.68   -15.115  
   34.0       desr   +1.14   +1.68   -15.097  
   35.0       desr   +1.14   +1.68   -15.082  
   36.0       desr   +1.14   +1.68   -15.067  
   37.0       desr   +1.14   +1.68   -15.048  
   38.0       desr   +1.14   +1.68   -15.026  
   39.0       desr   +1.14   +1.68   -15.000  
   40.0       desr   +1.14   +1.68   -14.975  
   41.0       desr   +1.14   +1.68   -14.954  
   42.0       desr   +1.14   +1.68   -14.936  
   43.0       desr   +1.14   +1.68   -14.921  
   44.0       desr   +1.14   +1.68   -14.906  
   45.0       desr   +1.14   +1.68   -14.896  
   46.0       desr   +1.14   +1.68   -14.888  
   47.0       desr   +1.14   +1.68   -14.882  
   48.0       desr   +1.14   +1.68   -14.872  
   49.0       desr   +1.14   +1.68   -14.858  
   50.0       desr   +1.14   +1.68   -14.840  
   51.0       desr   +1.14   +1.68   -14.818  
   52.0       desr   +1.14   +1.68   -14.796  
   53.0       desr   +1.14   +1.68   -14.773  
   54.0       desr   +1.14   +1.68   -14.751  
   55.0       desr   +1.14   +1.68   -14.734  
   56.0       desr   +1.14   +1.68   -14.721  
   57.0       desr   +1.14   +1.68   -14.712  
   58.0       desr   +1.14   +1.68   -14.704  
   59.0       desr   +1.14   +1.68   -14.695  
   60.0       desr   +1.14   +1.68   -14.683  
   61.0       desr   +1.14   +1.68   -14.667  
   62.0       desr   +1.14   +1.68   -14.647  
   63.0       desr   +1.14   +1.68   -14.624  
   64.0       desr   +1.14   +1.68   -14.598  
   65.0       desr   +1.14   +1.68   -14.572  
   66.0       desr   +1.14   +1.68   -14.548  
   67.0       desr   +1.14   +1.68   -14.527  
   68.0       desr   +1.14   +1.68   -14.511  
   69.0       desr   +1.14   +1.68   -14.500  
   70.0       desr   +1.14   +1.68   -14.491  
   71.0       desr   +1.14   +1.68   -14.483  
   72.0       desr   +1.14   +1.68   -14.473  
   73.0       desr   +1.14   +1.68   -14.463  
   74.0       desr   +1.14   +1.68   -14.449  
   75.0       desr   +1.14   +1.68   -14.433  
   76.0       desr   +1.14   +1.68   -14.415  
   77.0       desr   +1.14   +1.68   -14.395  
   78.0       desr   +1.14   +1.68   -14.374  
   79.0       desr   +1.14   +1.68   -14.353  
   80.0       desr   +1.14   +1.68   -14.333  
  -15.0       desr   +1.16   +1.69   -14.619  
  -14.0       desr   +1.16   +1.69   -14.968  
  -13.0       desr   +1.16   +1.69   -15.344  
  -12.0       desr   +1.16   +1.69   -15.794  
  -11.0       desr   +1.16   +1.69   -16.266  
  -10.0       desr   +1.16   +1.69   -16.683  
   -9.0       desr   +1.16   +1.69   -16.995  
   -8.0       desr   +1.16   +1.69   -17.226  
   -7.0       desr   +1.16   +1.69   -17.408  
   -6.0       desr   +1.16   +1.69   -17.579  
   -5.0       desr   +1.16   +1.69   -17.724  
   -4.0       desr   +1.16   +1.69   -17.857  
   -3.0       desr   +1.16   +1.69   -17.956  
   -2.0       desr   +1.16   +1.69   -18.032  
   -1.0       desr   +1.16   +1.69   -18.075  
    0.0       desr   +1.16   +1.69   -18.096  
    1.0       desr   +1.16   +1.69   -18.080  
    2.0       desr   +1.16   +1.69   -18.034  
    3.0       desr   +1.16   +1.69   -17.953  
    4.0       desr   +1.16   +1.69   -17.854  
    5.0       desr   +1.16   +1.69   -17.734  
    6.0       desr   +1.16   +1.69   -17.603  
    7.0       desr   +1.16   +1.69   -17.460  
    8.0       desr   +1.16   +1.69   -17.313  
    9.0       desr   +1.16   +1.69   -17.156  
   10.0       desr   +1.16   +1.69   -16.998  
   11.0       desr   +1.16   +1.69   -16.853  
   12.0       desr   +1.16   +1.69   -16.732  
   13.0       desr   +1.16   +1.69   -16.628  
   14.0       desr   +1.16   +1.69   -16.526  
   15.0       desr   +1.16   +1.69   -16.410  
   16.0       desr   +1.16   +1.69   -16.290  
   17.0       desr   +1.16   +1.69   -16.160  
   18.0       desr   +1.16   +1.69   -16.032  
   19.0       desr   +1.16   +1.69   -15.912  
   20.0       desr   +1.16   +1.69   -15.805  
   21.0       desr   +1.16   +1.69   -15.717  
   22.0       desr   +1.16   +1.69   -15.641  
   23.0       desr   +1.16   +1.69   -15.570  
   24.0       desr   +1.16   +1.69   -15.495  
   25.0       desr   +1.16   +1.69   -15.423  
   26.0       desr   +1.16   +1.69   -15.359  
   27.0       desr   +1.16   +1.69   -15.308  
   28.0       desr   +1.16   +1.69   -15.263  
   29.0       desr   +1.16   +1.69   -15.224  
   30.0       desr   +1.16   +1.69   -15.185  
   31.0       desr   +1.16   +1.69   -15.148  
   32.0       desr   +1.16   +1.69   -15.115  
   33.0       desr   +1.16   +1.69   -15.092  
   34.0       desr   +1.16   +1.69   -15.073  
   35.0       desr   +1.16   +1.69   -15.059  
   36.0       desr   +1.16   +1.69   -15.044  
   37.0       desr   +1.16   +1.69   -15.025  
   38.0       desr   +1.16   +1.69   -15.004  
   39.0       desr   +1.16   +1.69   -14.977  
   40.0       desr   +1.16   +1.69   -14.952  
   41.0       desr   +1.16   +1.69   -14.932  
   42.0       desr   +1.16   +1.69   -14.913  
   43.0       desr   +1.16   +1.69   -14.899  
   44.0       desr   +1.16   +1.69   -14.885  
   45.0       desr   +1.16   +1.69   -14.875  
   46.0       desr   +1.16   +1.69   -14.867  
   47.0       desr   +1.16   +1.69   -14.862  
   48.0       desr   +1.16   +1.69   -14.852  
   49.0       desr   +1.16   +1.69   -14.838  
   50.0       desr   +1.16   +1.69   -14.820  
   51.0       desr   +1.16   +1.69   -14.799  
   52.0       desr   +1.16   +1.69   -14.776  
   53.0       desr   +1.16   +1.69   -14.753  
   54.0       desr   +1.16   +1.69   -14.732  
   55.0       desr   +1.16   +1.69   -14.714  
   56.0       desr   +1.16   +1.69   -14.702  
   57.0       desr   +1.16   +1.69   -14.692  
   58.0       desr   +1.16   +1.69   -14.684  
   59.0       desr   +1.16   +1.69   -14.675  
   60.0       desr   +1.16   +1.69   -14.663  
   61.0       desr   +1.16   +1.69   -14.647  
   62.0       desr   +1.16   +1.69   -14.627  
   63.0       desr   +1.16   +1.69   -14.603  
   64.0       desr   +1.16   +1.69   -14.577  
   65.0       desr   +1.16   +1.69   -14.550  
   66.0       desr   +1.16   +1.69   -14.526  
   67.0       desr   +1.16   +1.69   -14.505  
   68.0       desr   +1.16   +1.69   -14.489  
   69.0       desr   +1.16   +1.69   -14.477  
   70.0       desr   +1.16   +1.69   -14.468  
   71.0       desr   +1.16   +1.69   -14.459  
   72.0       desr   +1.16   +1.69   -14.450  
   73.0       desr   +1.16   +1.69   -14.439  
   74.0       desr   +1.16   +1.69   -14.426  
   75.0       desr   +1.16   +1.69   -14.410  
   76.0       desr   +1.16   +1.69   -14.392  
   77.0       desr   +1.16   +1.69   -14.371  
   78.0       desr   +1.16   +1.69   -14.350  
   79.0       desr   +1.16   +1.69   -14.330  
   80.0       desr   +1.16   +1.69   -14.310  
  -15.0       desr   +1.18   +1.70   -14.555  
  -14.0       desr   +1.18   +1.70   -14.904  
  -13.0       desr   +1.18   +1.70   -15.282  
  -12.0       desr   +1.18   +1.70   -15.739  
  -11.0       desr   +1.18   +1.70   -16.219  
  -10.0       desr   +1.18   +1.70   -16.642  
   -9.0       desr   +1.18   +1.70   -16.957  
   -8.0       desr   +1.18   +1.70   -17.189  
   -7.0       desr   +1.18   +1.70   -17.370  
   -6.0       desr   +1.18   +1.70   -17.543  
   -5.0       desr   +1.18   +1.70   -17.689  
   -4.0       desr   +1.18   +1.70   -17.822  
   -3.0       desr   +1.18   +1.70   -17.922  
   -2.0       desr   +1.18   +1.70   -17.999  
   -1.0       desr   +1.18   +1.70   -18.042  
    0.0       desr   +1.18   +1.70   -18.063  
    1.0       desr   +1.18   +1.70   -18.047  
    2.0       desr   +1.18   +1.70   -18.000  
    3.0       desr   +1.18   +1.70   -17.918  
    4.0       desr   +1.18   +1.70   -17.818  
    5.0       desr   +1.18   +1.70   -17.698  
    6.0       desr   +1.18   +1.70   -17.565  
    7.0       desr   +1.18   +1.70   -17.420  
    8.0       desr   +1.18   +1.70   -17.272  
    9.0       desr   +1.18   +1.70   -17.114  
   10.0       desr   +1.18   +1.70   -16.955  
   11.0       desr   +1.18   +1.70   -16.809  
   12.0       desr   +1.18   +1.70   -16.687  
   13.0       desr   +1.18   +1.70   -16.584  
   14.0       desr   +1.18   +1.70   -16.482  
   15.0       desr   +1.18   +1.70   -16.367  
   16.0       desr   +1.18   +1.70   -16.247  
   17.0       desr   +1.18   +1.70   -16.118  
   18.0       desr   +1.18   +1.70   -15.992  
   19.0       desr   +1.18   +1.70   -15.873  
   20.0       desr   +1.18   +1.70   -15.768  
   21.0       desr   +1.18   +1.70   -15.681  
   22.0       desr   +1.18   +1.70   -15.607  
   23.0       desr   +1.18   +1.70   -15.538  
   24.0       desr   +1.18   +1.70   -15.465  
   25.0       desr   +1.18   +1.70   -15.394  
   26.0       desr   +1.18   +1.70   -15.330  
   27.0       desr   +1.18   +1.70   -15.281  
   28.0       desr   +1.18   +1.70   -15.237  
   29.0       desr   +1.18   +1.70   -15.199  
   30.0       desr   +1.18   +1.70   -15.160  
   31.0       desr   +1.18   +1.70   -15.124  
   32.0       desr   +1.18   +1.70   -15.091  
   33.0       desr   +1.18   +1.70   -15.068  
   34.0       desr   +1.18   +1.70   -15.050  
   35.0       desr   +1.18   +1.70   -15.036  
   36.0       desr   +1.18   +1.70   -15.021  
   37.0       desr   +1.18   +1.70   -15.003  
   38.0       desr   +1.18   +1.70   -14.981  
   39.0       desr   +1.18   +1.70   -14.955  
   40.0       desr   +1.18   +1.70   -14.930  
   41.0       desr   +1.18   +1.70   -14.909  
   42.0       desr   +1.18   +1.70   -14.891  
   43.0       desr   +1.18   +1.70   -14.877  
   44.0       desr   +1.18   +1.70   -14.863  
   45.0       desr   +1.18   +1.70   -14.854  
   46.0       desr   +1.18   +1.70   -14.847  
   47.0       desr   +1.18   +1.70   -14.841  
   48.0       desr   +1.18   +1.70   -14.832  
   49.0       desr   +1.18   +1.70   -14.818  
   50.0       desr   +1.18   +1.70   -14.800  
   51.0       desr   +1.18   +1.70   -14.779  
   52.0       desr   +1.18   +1.70   -14.756  
   53.0       desr   +1.18   +1.70   -14.734  
   54.0       desr   +1.18   +1.70   -14.712  
   55.0       desr   +1.18   +1.70   -14.695  
   56.0       desr   +1.18   +1.70   -14.682  
   57.0       desr   +1.18   +1.70   -14.673  
   58.0       desr   +1.18   +1.70   -14.665  
   59.0       desr   +1.18   +1.70   -14.656  
   60.0       desr   +1.18   +1.70   -14.643  
   61.0       desr   +1.18   +1.70   -14.626  
   62.0       desr   +1.18   +1.70   -14.606  
   63.0       desr   +1.18   +1.70   -14.582  
   64.0       desr   +1.18   +1.70   -14.556  
   65.0       desr   +1.18   +1.70   -14.529  
   66.0       desr   +1.18   +1.70   -14.504  
   67.0       desr   +1.18   +1.70   -14.483  
   68.0       desr   +1.18   +1.70   -14.466  
   69.0       desr   +1.18   +1.70   -14.454  
   70.0       desr   +1.18   +1.70   -14.445  
   71.0       desr   +1.18   +1.70   -14.436  
   72.0       desr   +1.18   +1.70   -14.427  
   73.0       desr   +1.18   +1.70   -14.416  
   74.0       desr   +1.18   +1.70   -14.403  
   75.0       desr   +1.18   +1.70   -14.387  
   76.0       desr   +1.18   +1.70   -14.368  
   77.0       desr   +1.18   +1.70   -14.348  
   78.0       desr   +1.18   +1.70   -14.327  
   79.0       desr   +1.18   +1.70   -14.306  
   80.0       desr   +1.18   +1.70   -14.287  
  -15.0       desr   +1.20   +1.71   -14.489  
  -14.0       desr   +1.20   +1.71   -14.839  
  -13.0       desr   +1.20   +1.71   -15.220  
  -12.0       desr   +1.20   +1.71   -15.683  
  -11.0       desr   +1.20   +1.71   -16.171  
  -10.0       desr   +1.20   +1.71   -16.601  
   -9.0       desr   +1.20   +1.71   -16.919  
   -8.0       desr   +1.20   +1.71   -17.151  
   -7.0       desr   +1.20   +1.71   -17.333  
   -6.0       desr   +1.20   +1.71   -17.506  
   -5.0       desr   +1.20   +1.71   -17.653  
   -4.0       desr   +1.20   +1.71   -17.787  
   -3.0       desr   +1.20   +1.71   -17.887  
   -2.0       desr   +1.20   +1.71   -17.965  
   -1.0       desr   +1.20   +1.71   -18.008  
    0.0       desr   +1.20   +1.71   -18.029  
    1.0       desr   +1.20   +1.71   -18.013  
    2.0       desr   +1.20   +1.71   -17.966  
    3.0       desr   +1.20   +1.71   -17.883  
    4.0       desr   +1.20   +1.71   -17.782  
    5.0       desr   +1.20   +1.71   -17.661  
    6.0       desr   +1.20   +1.71   -17.527  
    7.0       desr   +1.20   +1.71   -17.380  
    8.0       desr   +1.20   +1.71   -17.231  
    9.0       desr   +1.20   +1.71   -17.072  
   10.0       desr   +1.20   +1.71   -16.912  
   11.0       desr   +1.20   +1.71   -16.765  
   12.0       desr   +1.20   +1.71   -16.643  
   13.0       desr   +1.20   +1.71   -16.540  
   14.0       desr   +1.20   +1.71   -16.438  
   15.0       desr   +1.20   +1.71   -16.323  
   16.0       desr   +1.20   +1.71   -16.205  
   17.0       desr   +1.20   +1.71   -16.077  
   18.0       desr   +1.20   +1.71   -15.951  
   19.0       desr   +1.20   +1.71   -15.834  
   20.0       desr   +1.20   +1.71   -15.730  
   21.0       desr   +1.20   +1.71   -15.646  
   22.0       desr   +1.20   +1.71   -15.573  
   23.0       desr   +1.20   +1.71   -15.505  
   24.0       desr   +1.20   +1.71   -15.434  
   25.0       desr   +1.20   +1.71   -15.364  
   26.0       desr   +1.20   +1.71   -15.302  
   27.0       desr   +1.20   +1.71   -15.254  
   28.0       desr   +1.20   +1.71   -15.211  
   29.0       desr   +1.20   +1.71   -15.174  
   30.0       desr   +1.20   +1.71   -15.135  
   31.0       desr   +1.20   +1.71   -15.100  
   32.0       desr   +1.20   +1.71   -15.068  
   33.0       desr   +1.20   +1.71   -15.045  
   34.0       desr   +1.20   +1.71   -15.027  
   35.0       desr   +1.20   +1.71   -15.013  
   36.0       desr   +1.20   +1.71   -14.998  
   37.0       desr   +1.20   +1.71   -14.981  
   38.0       desr   +1.20   +1.71   -14.958  
   39.0       desr   +1.20   +1.71   -14.932  
   40.0       desr   +1.20   +1.71   -14.908  
   41.0       desr   +1.20   +1.71   -14.887  
   42.0       desr   +1.20   +1.71   -14.869  
   43.0       desr   +1.20   +1.71   -14.855  
   44.0       desr   +1.20   +1.71   -14.842  
   45.0       desr   +1.20   +1.71   -14.833  
   46.0       desr   +1.20   +1.71   -14.826  
   47.0       desr   +1.20   +1.71   -14.821  
   48.0       desr   +1.20   +1.71   -14.812  
   49.0       desr   +1.20   +1.71   -14.798  
   50.0       desr   +1.20   +1.71   -14.781  
   51.0       desr   +1.20   +1.71   -14.760  
   52.0       desr   +1.20   +1.71   -14.737  
   53.0       desr   +1.20   +1.71   -14.714  
   54.0       desr   +1.20   +1.71   -14.693  
   55.0       desr   +1.20   +1.71   -14.676  
   56.0       desr   +1.20   +1.71   -14.663  
   57.0       desr   +1.20   +1.71   -14.654  
   58.0       desr   +1.20   +1.71   -14.645  
   59.0       desr   +1.20   +1.71   -14.636  
   60.0       desr   +1.20   +1.71   -14.624  
   61.0       desr   +1.20   +1.71   -14.607  
   62.0       desr   +1.20   +1.71   -14.586  
   63.0       desr   +1.20   +1.71   -14.561  
   64.0       desr   +1.20   +1.71   -14.535  
   65.0       desr   +1.20   +1.71   -14.507  
   66.0       desr   +1.20   +1.71   -14.482  
   67.0       desr   +1.20   +1.71   -14.460  
   68.0       desr   +1.20   +1.71   -14.444  
   69.0       desr   +1.20   +1.71   -14.432  
   70.0       desr   +1.20   +1.71   -14.422  
   71.0       desr   +1.20   +1.71   -14.414  
   72.0       desr   +1.20   +1.71   -14.404  
   73.0       desr   +1.20   +1.71   -14.393  
   74.0       desr   +1.20   +1.71   -14.380  
   75.0       desr   +1.20   +1.71   -14.364  
   76.0       desr   +1.20   +1.71   -14.345  
   77.0       desr   +1.20   +1.71   -14.325  
   78.0       desr   +1.20   +1.71   -14.304  
   79.0       desr   +1.20   +1.71   -14.283  
   80.0       desr   +1.20   +1.71   -14.264  
  -15.0       desr   +1.22   +1.72   -14.424  
  -14.0       desr   +1.22   +1.72   -14.775  
  -13.0       desr   +1.22   +1.72   -15.158  
  -12.0       desr   +1.22   +1.72   -15.627  
  -11.0       desr   +1.22   +1.72   -16.123  
  -10.0       desr   +1.22   +1.72   -16.560  
   -9.0       desr   +1.22   +1.72   -16.880  
   -8.0       desr   +1.22   +1.72   -17.113  
   -7.0       desr   +1.22   +1.72   -17.296  
   -6.0       desr   +1.22   +1.72   -17.469  
   -5.0       desr   +1.22   +1.72   -17.616  
   -4.0       desr   +1.22   +1.72   -17.751  
   -3.0       desr   +1.22   +1.72   -17.853  
   -2.0       desr   +1.22   +1.72   -17.931  
   -1.0       desr   +1.22   +1.72   -17.974  
    0.0       desr   +1.22   +1.72   -17.996  
    1.0       desr   +1.22   +1.72   -17.980  
    2.0       desr   +1.22   +1.72   -17.932  
    3.0       desr   +1.22   +1.72   -17.849  
    4.0       desr   +1.22   +1.72   -17.747  
    5.0       desr   +1.22   +1.72   -17.624  
    6.0       desr   +1.22   +1.72   -17.489  
    7.0       desr   +1.22   +1.72   -17.340  
    8.0       desr   +1.22   +1.72   -17.189  
    9.0       desr   +1.22   +1.72   -17.029  
   10.0       desr   +1.22   +1.72   -16.868  
   11.0       desr   +1.22   +1.72   -16.721  
   12.0       desr   +1.22   +1.72   -16.599  
   13.0       desr   +1.22   +1.72   -16.495  
   14.0       desr   +1.22   +1.72   -16.394  
   15.0       desr   +1.22   +1.72   -16.280  
   16.0       desr   +1.22   +1.72   -16.162  
   17.0       desr   +1.22   +1.72   -16.035  
   18.0       desr   +1.22   +1.72   -15.911  
   19.0       desr   +1.22   +1.72   -15.796  
   20.0       desr   +1.22   +1.72   -15.693  
   21.0       desr   +1.22   +1.72   -15.610  
   22.0       desr   +1.22   +1.72   -15.540  
   23.0       desr   +1.22   +1.72   -15.473  
   24.0       desr   +1.22   +1.72   -15.403  
   25.0       desr   +1.22   +1.72   -15.335  
   26.0       desr   +1.22   +1.72   -15.274  
   27.0       desr   +1.22   +1.72   -15.227  
   28.0       desr   +1.22   +1.72   -15.185  
   29.0       desr   +1.22   +1.72   -15.149  
   30.0       desr   +1.22   +1.72   -15.111  
   31.0       desr   +1.22   +1.72   -15.076  
   32.0       desr   +1.22   +1.72   -15.044  
   33.0       desr   +1.22   +1.72   -15.022  
   34.0       desr   +1.22   +1.72   -15.004  
   35.0       desr   +1.22   +1.72   -14.991  
   36.0       desr   +1.22   +1.72   -14.976  
   37.0       desr   +1.22   +1.72   -14.959  
   38.0       desr   +1.22   +1.72   -14.936  
   39.0       desr   +1.22   +1.72   -14.910  
   40.0       desr   +1.22   +1.72   -14.886  
   41.0       desr   +1.22   +1.72   -14.865  
   42.0       desr   +1.22   +1.72   -14.848  
   43.0       desr   +1.22   +1.72   -14.834  
   44.0       desr   +1.22   +1.72   -14.821  
   45.0       desr   +1.22   +1.72   -14.812  
   46.0       desr   +1.22   +1.72   -14.806  
   47.0       desr   +1.22   +1.72   -14.801  
   48.0       desr   +1.22   +1.72   -14.792  
   49.0       desr   +1.22   +1.72   -14.779  
   50.0       desr   +1.22   +1.72   -14.761  
   51.0       desr   +1.22   +1.72   -14.741  
   52.0       desr   +1.22   +1.72   -14.718  
   53.0       desr   +1.22   +1.72   -14.695  
   54.0       desr   +1.22   +1.72   -14.674  
   55.0       desr   +1.22   +1.72   -14.657  
   56.0       desr   +1.22   +1.72   -14.644  
   57.0       desr   +1.22   +1.72   -14.635  
   58.0       desr   +1.22   +1.72   -14.627  
   59.0       desr   +1.22   +1.72   -14.617  
   60.0       desr   +1.22   +1.72   -14.604  
   61.0       desr   +1.22   +1.72   -14.587  
   62.0       desr   +1.22   +1.72   -14.566  
   63.0       desr   +1.22   +1.72   -14.541  
   64.0       desr   +1.22   +1.72   -14.514  
   65.0       desr   +1.22   +1.72   -14.486  
   66.0       desr   +1.22   +1.72   -14.460  
   67.0       desr   +1.22   +1.72   -14.439  
   68.0       desr   +1.22   +1.72   -14.422  
   69.0       desr   +1.22   +1.72   -14.409  
   70.0       desr   +1.22   +1.72   -14.400  
   71.0       desr   +1.22   +1.72   -14.391  
   72.0       desr   +1.22   +1.72   -14.382  
   73.0       desr   +1.22   +1.72   -14.370  
   74.0       desr   +1.22   +1.72   -14.357  
   75.0       desr   +1.22   +1.72   -14.341  
   76.0       desr   +1.22   +1.72   -14.323  
   77.0       desr   +1.22   +1.72   -14.302  
   78.0       desr   +1.22   +1.72   -14.281  
   79.0       desr   +1.22   +1.72   -14.261  
   80.0       desr   +1.22   +1.72   -14.241  
  -15.0       desr   +1.24   +1.73   -14.358  
  -14.0       desr   +1.24   +1.73   -14.710  
  -13.0       desr   +1.24   +1.73   -15.095  
  -12.0       desr   +1.24   +1.73   -15.571  
  -11.0       desr   +1.24   +1.73   -16.075  
  -10.0       desr   +1.24   +1.73   -16.518  
   -9.0       desr   +1.24   +1.73   -16.842  
   -8.0       desr   +1.24   +1.73   -17.075  
   -7.0       desr   +1.24   +1.73   -17.258  
   -6.0       desr   +1.24   +1.73   -17.432  
   -5.0       desr   +1.24   +1.73   -17.580  
   -4.0       desr   +1.24   +1.73   -17.716  
   -3.0       desr   +1.24   +1.73   -17.818  
   -2.0       desr   +1.24   +1.73   -17.896  
   -1.0       desr   +1.24   +1.73   -17.940  
    0.0       desr   +1.24   +1.73   -17.962  
    1.0       desr   +1.24   +1.73   -17.946  
    2.0       desr   +1.24   +1.73   -17.897  
    3.0       desr   +1.24   +1.73   -17.813  
    4.0       desr   +1.24   +1.73   -17.710  
    5.0       desr   +1.24   +1.73   -17.586  
    6.0       desr   +1.24   +1.73   -17.450  
    7.0       desr   +1.24   +1.73   -17.300  
    8.0       desr   +1.24   +1.73   -17.148  
    9.0       desr   +1.24   +1.73   -16.987  
   10.0       desr   +1.24   +1.73   -16.824  
   11.0       desr   +1.24   +1.73   -16.676  
   12.0       desr   +1.24   +1.73   -16.554  
   13.0       desr   +1.24   +1.73   -16.451  
   14.0       desr   +1.24   +1.73   -16.349  
   15.0       desr   +1.24   +1.73   -16.236  
   16.0       desr   +1.24   +1.73   -16.119  
   17.0       desr   +1.24   +1.73   -15.994  
   18.0       desr   +1.24   +1.73   -15.871  
   19.0       desr   +1.24   +1.73   -15.757  
   20.0       desr   +1.24   +1.73   -15.656  
   21.0       desr   +1.24   +1.73   -15.575  
   22.0       desr   +1.24   +1.73   -15.506  
   23.0       desr   +1.24   +1.73   -15.441  
   24.0       desr   +1.24   +1.73   -15.373  
   25.0       desr   +1.24   +1.73   -15.306  
   26.0       desr   +1.24   +1.73   -15.247  
   27.0       desr   +1.24   +1.73   -15.201  
   28.0       desr   +1.24   +1.73   -15.160  
